Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,values_0,values_1,values_2,values_3
1710962920.147188,79816,1710962920,146195751,crazy08/base_link,45536.0,37464.0,45254.0,40538.0
1710962920.157567,79817,1710962920,156766746,crazy08/base_link,45724.0,37578.0,45152.0,40338.0
1710962920.1666322,79818,1710962920,165753576,crazy08/base_link,44253.0,37003.0,45493.0,40499.0
1710962920.1878903,79819,1710962920,186750315,crazy08/base_link,44682.0,36528.0,44882.0,41156.0
1710962920.1969733,79820,1710962920,195823846,crazy08/base_link,45444.0,36568.0,43962.0,41562.0
1710962920.2077982,79821,1710962920,206376287,crazy08/base_link,45664.0,37222.0,44064.0,40586.0
1710962920.2174363,79822,1710962920,216204028,crazy08/base_link,45164.0,38654.0,44726.0,39760.0
1710962920.2278602,79823,1710962920,226999650,crazy08/base_link,46374.0,39008.0,43528.0,39394.0
1710962920.2370565,79824,1710962920,235934959,crazy08/base_link,45538.0,37356.0,43824.0,40218.0
1710962920.2476938,79825,1710962920,246829661,crazy08/base_link,45622.0,39090.0,43494.0,38730.0
1710962920.2568884,79826,1710962920,255642837,crazy08/base_link,46246.0,41712.0,42950.0,36660.0
1710962920.2673643,79827,1710962920,266471735,crazy08/base_link,45192.0,39002.0,44266.0,39120.0
1710962920.2766562,79828,1710962920,275394360,crazy08/base_link,45252.0,39492.0,43962.0,38874.0
1710962920.2881796,79829,1710962920,287143963,crazy08/base_link,46858.0,38296.0,42634.0,40500.0
1710962920.2972198,79830,1710962920,295941507,crazy08/base_link,45453.0,38367.0,43709.0,40759.0
1710962920.307795,79831,1710962920,306801806,crazy08/base_link,45283.0,38241.0,43881.0,40683.0
1710962920.3172498,79832,1710962920,316293061,crazy08/base_link,43315.0,35747.0,45191.0,43043.0
1710962920.3281212,79833,1710962920,327119291,crazy08/base_link,45163.0,37653.0,43619.0,40861.0
1710962920.3370807,79834,1710962920,336087436,crazy08/base_link,44042.0,38494.0,44124.0,41216.0
1710962920.3461075,79835,1710962920,345133614,crazy08/base_link,45513.0,38731.0,43119.0,40513.0
1710962920.3567393,79836,1710962920,355659821,crazy08/base_link,45526.0,39996.0,42462.0,39892.0
1710962920.3676403,79837,1710962920,366547751,crazy08/base_link,46186.0,38290.0,41758.0,40694.0
1710962920.376391,79838,1710962920,375464402,crazy08/base_link,45535.0,40379.0,41623.0,39391.0
1710962920.386899,79839,1710962920,386160910,crazy08/base_link,45047.0,42569.0,42613.0,36547.0
1710962920.3958051,79840,1710962920,394931444,crazy08/base_link,44725.0,40725.0,42315.0,39011.0
1710962920.40995,79841,1710962920,405613287,crazy08/base_link,45288.0,38090.0,42764.0,41478.0
1710962920.4160764,79842,1710962920,414870409,crazy08/base_link,44683.0,39467.0,42629.0,40841.0
1710962920.4271092,79843,1710962920,426248032,crazy08/base_link,45324.0,38566.0,43066.0,41472.0
1710962920.4360995,79844,1710962920,435257707,crazy08/base_link,44978.0,39244.0,42644.0,41430.0
1710962920.447952,79845,1710962920,447035229,crazy08/base_link,44005.0,39165.0,44195.0,40931.0
1710962920.4570436,79846,1710962920,456014887,crazy08/base_link,43638.0,39596.0,43726.0,40928.0
1710962920.466023,79847,1710962920,465145551,crazy08/base_link,40391.0,38585.0,47243.0,41141.0
1710962920.4766905,79848,1710962920,475981870,crazy08/base_link,42546.0,40860.0,44496.0,39458.0
1710962920.4847305,79849,1710962920,483934177,crazy08/base_link,44278.0,40898.0,43490.0,39014.0
1710962920.4962344,79850,1710962920,495412443,crazy08/base_link,44651.0,41529.0,42631.0,38777.0
1710962920.5074737,79851,1710962920,506553347,crazy08/base_link,44942.0,41138.0,43034.0,38834.0
1710962920.518409,79852,1710962920,517496357,crazy08/base_link,46005.0,40827.0,41693.0,39423.0
1710962920.5267363,79853,1710962920,525963511,crazy08/base_link,46277.0,39609.0,41291.0,39967.0
1710962920.53561,79854,1710962920,534879756,crazy08/base_link,44536.0,38932.0,42834.0,40614.0
1710962920.5464215,79855,1710962920,545628993,crazy08/base_link,45025.0,39287.0,42519.0,40537.0
1710962920.567826,79856,1710962920,567008923,crazy08/base_link,44283.0,38707.0,43161.0,41217.0
1710962920.5772834,79857,1710962920,576407182,crazy08/base_link,43337.0,39621.0,43679.0,40611.0
1710962920.587076,79858,1710962920,586336941,crazy08/base_link,43419.0,39483.0,44373.0,40865.0
1710962920.5957775,79859,1710962920,595002329,crazy08/base_link,43022.0,39640.0,44614.0,40864.0
1710962920.6066751,79860,1710962920,605875481,crazy08/base_link,43950.0,39858.0,43816.0,40516.0
1710962920.6162026,79861,1710962920,615416720,crazy08/base_link,44076.0,40546.0,43510.0,40008.0
1710962920.627398,79862,1710962920,626553771,crazy08/base_link,44901.0,40219.0,42869.0,40151.0
1710962920.6361814,79863,1710962920,635427814,crazy08/base_link,45685.0,39679.0,41631.0,41145.0
1710962920.6495733,79864,1710962920,648867023,crazy08/base_link,45630.0,40440.0,41830.0,40240.0
1710962920.6564455,79865,1710962920,655563895,crazy08/base_link,45898.0,40104.0,41676.0,40462.0
1710962920.6666932,79866,1710962920,665932287,crazy08/base_link,45460.0,40998.0,42306.0,39376.0
1710962920.6758654,79867,1710962920,674842721,crazy08/base_link,45315.0,39545.0,42451.0,40829.0
1710962920.686138,79868,1710962920,685339699,crazy08/base_link,44768.0,40170.0,43106.0,40096.0
1710962920.6964128,79869,1710962920,695486239,crazy08/base_link,44996.0,40070.0,43282.0,39792.0
1710962920.7066495,79870,1710962920,705894064,crazy08/base_link,44262.0,40108.0,43466.0,40304.0
1710962920.7163818,79871,1710962920,715411328,crazy08/base_link,43876.0,40042.0,43814.0,40408.0
1710962920.7271285,79872,1710962920,726290076,crazy08/base_link,41025.0,65535.0,41025.0,4717.0
1710962920.735705,79873,1710962920,734964100,crazy08/base_link,42716.0,55224.0,39662.0,19414.0
1710962920.7460127,79874,1710962920,745228142,crazy08/base_link,42862.0,50638.0,40002.0,23514.0
1710962920.7567763,79875,1710962920,755991307,crazy08/base_link,42567.0,44305.0,41293.0,28851.0
1710962920.7653334,79876,1710962920,764621847,crazy08/base_link,41727.0,37929.0,41675.0,35685.0
1710962920.775974,79877,1710962920,775229806,crazy08/base_link,40465.0,29207.0,43279.0,44065.0
1710962920.7865784,79878,1710962920,785827112,crazy08/base_link,40344.0,27816.0,43176.0,45680.0
1710962920.7956197,79879,1710962920,794808192,crazy08/base_link,39867.0,22437.0,44483.0,50229.0
1710962920.8061748,79880,1710962920,805460436,crazy08/base_link,40357.0,24063.0,43783.0,48813.0
1710962920.817946,79881,1710962920,817224150,crazy08/base_link,40695.0,22135.0,43733.0,50453.0
1710962920.8265738,79882,1710962920,825890687,crazy08/base_link,43040.0,29482.0,43464.0,44842.0
1710962920.8356516,79883,1710962920,834901976,crazy08/base_link,44439.0,31011.0,41633.0,43745.0
1710962920.8460112,79884,1710962920,845299219,crazy08/base_link,45422.0,37616.0,40660.0,37130.0
1710962920.856719,79885,1710962920,855919660,crazy08/base_link,45572.0,41216.0,40232.0,33808.0
1710962920.8657136,79886,1710962920,864971805,crazy08/base_link,45917.0,42963.0,39539.0,32409.0
1710962920.8763561,79887,1710962920,875513336,crazy08/base_link,45919.0,44827.0,40199.0,29883.0
1710962920.8865108,79888,1710962920,885796583,crazy08/base_link,45182.0,45476.0,40226.0,29944.0
1710962920.897242,79889,1710962920,896355366,crazy08/base_link,44935.0,43291.0,41151.0,31451.0
1710962920.9079216,79890,1710962920,907192555,crazy08/base_link,41207.0,40565.0,46375.0,37077.0
1710962920.9175947,79891,1710962920,916482574,crazy08/base_link,43682.0,40126.0,44008.0,37408.0
1710962920.9365554,79892,1710962920,935673184,crazy08/base_link,43546.0,36720.0,43462.0,41496.0
1710962920.9451687,79893,1710962920,944458258,crazy08/base_link,44085.0,35563.0,43003.0,42573.0
1710962920.9556186,79894,1710962920,954929930,crazy08/base_link,43503.0,35447.0,42951.0,43323.0
1710962920.965452,79895,1710962920,964711525,crazy08/base_link,44499.0,36601.0,42701.0,41423.0
1710962920.975246,79896,1710962920,974485452,crazy08/base_link,45268.0,35002.0,42716.0,44454.0
1710962920.985948,79897,1710962920,985223845,crazy08/base_link,45968.0,38006.0,42448.0,41018.0
1710962920.996682,79898,1710962920,995931735,crazy08/base_link,46360.0,38782.0,41862.0,40436.0
1710962921.005421,79899,1710962921,4605601,crazy08/base_link,46634.0,41988.0,41590.0,37228.0
1710962921.014868,79900,1710962921,14134589,crazy08/base_link,47484.0,42842.0,41800.0,36830.0
1710962921.0253046,79901,1710962921,24611802,crazy08/base_link,47299.0,43949.0,41583.0,36125.0
1710962921.035889,79902,1710962921,35137387,crazy08/base_link,48030.0,44284.0,41182.0,35460.0
1710962921.046199,79903,1710962921,45462602,crazy08/base_link,46626.0,45102.0,42126.0,35102.0
1710962921.055232,79904,1710962921,54513781,crazy08/base_link,47107.0,44531.0,42257.0,35669.0
1710962921.0661576,79905,1710962921,65443333,crazy08/base_link,45965.0,42743.0,43201.0,37655.0
1710962921.0768576,79906,1710962921,76150078,crazy08/base_link,44905.0,42807.0,44055.0,37797.0
1710962921.0858893,79907,1710962921,85183597,crazy08/base_link,44120.0,41622.0,44758.0,39064.0
1710962921.0966356,79908,1710962921,95860546,crazy08/base_link,44295.0,41511.0,44691.0,39067.0
1710962921.1062846,79909,1710962921,105548838,crazy08/base_link,44391.0,41531.0,44175.0,39467.0
1710962921.1163774,79910,1710962921,115386975,crazy08/base_link,44135.0,40697.0,44241.0,40491.0
1710962921.1269262,79911,1710962921,126192191,crazy08/base_link,44831.0,40147.0,45261.0,42777.0
1710962921.13566,79912,1710962921,134926433,crazy08/base_link,44854.0,41432.0,44912.0,41818.0
1710962921.14621,79913,1710962921,145471213,crazy08/base_link,45427.0,42897.0,44277.0,40415.0
1710962921.1549804,79914,1710962921,154263162,crazy08/base_link,45173.0,44401.0,44169.0,39273.0
1710962921.1659431,79915,1710962921,165142504,crazy08/base_link,44270.0,43774.0,44584.0,39036.0
1710962921.176607,79916,1710962921,175907362,crazy08/base_link,43902.0,45624.0,44636.0,37502.0
1710962921.185226,79917,1710962921,184469930,crazy08/base_link,43742.0,45558.0,44746.0,37618.0
1710962921.1957047,79918,1710962921,194965134,crazy08/base_link,43386.0,47130.0,44406.0,36742.0
1710962921.206906,79919,1710962921,206146078,crazy08/base_link,44566.0,43064.0,43408.0,41186.0
1710962921.216235,79920,1710962921,215413955,crazy08/base_link,44334.0,45974.0,42460.0,39456.0
1710962921.225481,79921,1710962921,224720124,crazy08/base_link,44482.0,43768.0,43316.0,40658.0
1710962921.2358153,79922,1710962921,235051362,crazy08/base_link,43330.0,43730.0,42942.0,42222.0
1710962921.246149,79923,1710962921,245422500,crazy08/base_link,44450.0,42744.0,42762.0,42268.0
1710962921.2548766,79924,1710962921,254172129,crazy08/base_link,44313.0,44681.0,41237.0,41993.0
1710962921.2659218,79925,1710962921,265153423,crazy08/base_link,45837.0,43701.0,40903.0,41783.0
1710962921.2766926,79926,1710962921,275942314,crazy08/base_link,45018.0,46032.0,39734.0,41440.0
1710962921.285491,79927,1710962921,284752658,crazy08/base_link,44248.0,44932.0,41922.0,41122.0
1710962921.296589,79928,1710962921,295877261,crazy08/base_link,43534.0,44056.0,41356.0,45066.0
1710962921.3052871,79929,1710962921,304571674,crazy08/base_link,45194.0,43830.0,41224.0,43764.0
1710962921.3171878,79930,1710962921,316467579,crazy08/base_link,45857.0,47587.0,38439.0,42129.0
1710962921.3259647,79931,1710962921,325256473,crazy08/base_link,46939.0,49389.0,39041.0,38643.0
1710962921.3350456,79932,1710962921,334336524,crazy08/base_link,47645.0,52457.0,36659.0,37379.0
1710962921.3459578,79933,1710962921,345217568,crazy08/base_link,49035.0,51643.0,37435.0,36027.0
1710962921.3549547,79934,1710962921,354193260,crazy08/base_link,48476.0,54002.0,36814.0,34848.0
1710962921.3657396,79935,1710962921,365048920,crazy08/base_link,47091.0,50175.0,39489.0,37385.0
1710962921.3751383,79936,1710962921,374445584,crazy08/base_link,46166.0,43728.0,39224.0,45102.0
1710962921.3860128,79937,1710962921,385277458,crazy08/base_link,43457.0,45995.0,43267.0,41501.0
1710962921.3952253,79938,1710962921,394502242,crazy08/base_link,41838.0,44894.0,44390.0,43098.0
1710962921.405866,79939,1710962921,405152245,crazy08/base_link,41629.0,42235.0,45645.0,44711.0
1710962921.415554,79940,1710962921,414825078,crazy08/base_link,41070.0,42234.0,46236.0,44680.0
1710962921.4260154,79941,1710962921,425283293,crazy08/base_link,43027.0,41835.0,45077.0,44601.0
1710962921.4365664,79942,1710962921,435846195,crazy08/base_link,44283.0,41635.0,43787.0,44835.0
1710962921.4453661,79943,1710962921,444670458,crazy08/base_link,44792.0,43056.0,43646.0,43046.0
1710962921.4560947,79944,1710962921,455328931,crazy08/base_link,46370.0,43570.0,42486.0,42114.0
1710962921.4656467,79945,1710962921,464939956,crazy08/base_link,47019.0,44337.0,42397.0,42047.0
1710962921.47494,79946,1710962921,474184578,crazy08/base_link,48711.0,47389.0,41347.0,38353.0
1710962921.4857905,79947,1710962921,485026008,crazy08/base_link,46795.0,51005.0,42949.0,35051.0
1710962921.4964478,79948,1710962921,495611395,crazy08/base_link,44712.0,52104.0,45770.0,33214.0
1710962921.5054135,79949,1710962921,504582755,crazy08/base_link,47106.0,49252.0,41920.0,36934.0
1710962921.5164955,79950,1710962921,515657831,crazy08/base_link,45634.0,52634.0,43720.0,33224.0
1710962921.5249202,79951,1710962921,524175815,crazy08/base_link,46269.0,50969.0,42521.0,35453.0
1710962921.5351462,79952,1710962921,534436070,crazy08/base_link,45553.0,49675.0,43045.0,36939.0
1710962921.544757,79953,1710962921,544038981,crazy08/base_link,42850.0,44930.0,45490.0,41942.0
1710962921.5546486,79954,1710962921,553903847,crazy08/base_link,38424.0,43912.0,49256.0,43600.0
1710962921.5653253,79955,1710962921,564556314,crazy08/base_link,37387.0,43625.0,50719.0,43461.0
1710962921.5757968,79956,1710962921,575070615,crazy08/base_link,37147.0,43615.0,50659.0,43771.0
1710962921.5863764,79957,1710962921,585641265,crazy08/base_link,39438.0,43786.0,48580.0,43388.0
1710962921.606326,79958,1710962921,605589200,crazy08/base_link,45722.0,45298.0,42356.0,41052.0
1710962921.6158478,79959,1710962921,615119310,crazy08/base_link,48792.0,45838.0,39064.0,40734.0
1710962921.6263516,79960,1710962921,625614283,crazy08/base_link,50314.0,46494.0,37906.0,39714.0
1710962921.6355863,79961,1710962921,634902082,crazy08/base_link,50794.0,47020.0,37036.0,39578.0
1710962921.6455798,79962,1710962921,644841407,crazy08/base_link,48215.0,46961.0,39637.0,39615.0
1710962921.6556702,79963,1710962921,654910871,crazy08/base_link,45572.0,47150.0,40726.0,39884.0
1710962921.6660576,79964,1710962921,665373256,crazy08/base_link,42118.0,46236.0,44072.0,40906.0
1710962921.674828,79965,1710962921,674053872,crazy08/base_link,39195.0,47911.0,45273.0,40953.0
1710962921.68593,79966,1710962921,685184533,crazy08/base_link,39648.0,48030.0,45524.0,40130.0
1710962921.694742,79967,1710962921,693896079,crazy08/base_link,39253.0,48841.0,43995.0,41243.0
1710962921.7054892,79968,1710962921,704757857,crazy08/base_link,42586.0,47134.0,41688.0,40396.0
1710962921.714845,79969,1710962921,714129951,crazy08/base_link,43646.0,50574.0,39720.0,37864.0
1710962921.7253523,79970,1710962921,724563772,crazy08/base_link,47292.0,49456.0,37526.0,37530.0
1710962921.735971,79971,1710962921,735242844,crazy08/base_link,47418.0,50272.0,36988.0,37126.0
1710962921.7439082,79972,1710962921,743175159,crazy08/base_link,46876.0,48300.0,38170.0,38458.0
1710962921.7559485,79973,1710962921,755137652,crazy08/base_link,45373.0,49245.0,38861.0,38657.0
1710962921.7648208,79974,1710962921,764129258,crazy08/base_link,43471.0,47503.0,41779.0,39383.0
1710962921.775457,79975,1710962921,774649463,crazy08/base_link,40591.0,48029.0,43963.0,39553.0
1710962921.785866,79976,1710962921,785143099,crazy08/base_link,39714.0,46396.0,45200.0,40826.0
1710962921.7937145,79977,1710962921,793003571,crazy08/base_link,38877.0,45779.0,46229.0,41251.0
1710962921.8054366,79978,1710962921,804640936,crazy08/base_link,40326.0,44348.0,44370.0,41688.0
1710962921.814678,79979,1710962921,813935396,crazy08/base_link,41111.0,44843.0,43459.0,41319.0
1710962921.8251724,79980,1710962921,824478417,crazy08/base_link,43111.0,44917.0,41497.0,41207.0
1710962921.8359246,79981,1710962921,835217967,crazy08/base_link,44105.0,47271.0,40563.0,38793.0
1710962921.844806,79982,1710962921,844019726,crazy08/base_link,44698.0,47114.0,39632.0,39288.0
1710962921.855433,79983,1710962921,854669700,crazy08/base_link,45134.0,48720.0,38976.0,37902.0
1710962921.8643107,79984,1710962921,863456601,crazy08/base_link,44472.0,49126.0,39826.0,37308.0
1710962921.8746574,79985,1710962921,873907863,crazy08/base_link,43938.0,49444.0,39784.0,37566.0
1710962921.8851442,79986,1710962921,884379875,crazy08/base_link,42485.0,47223.0,41325.0,39699.0
1710962921.8949506,79987,1710962921,894244914,crazy08/base_link,41281.0,49103.0,42099.0,38249.0
1710962921.9052172,79988,1710962921,904486725,crazy08/base_link,40552.0,46710.0,42856.0,40322.0
1710962921.9143746,79989,1710962921,913662570,crazy08/base_link,39606.0,45710.0,42968.0,42156.0
1710962921.924974,79990,1710962921,924245605,crazy08/base_link,40532.0,45084.0,42654.0,42170.0
1710962921.9359167,79991,1710962921,935201696,crazy08/base_link,40112.0,46424.0,42196.0,41708.0
1710962921.9444249,79992,1710962921,943528110,crazy08/base_link,41560.0,46968.0,41462.0,40450.0
1710962921.9551487,79993,1710962921,954413767,crazy08/base_link,42075.0,47585.0,40251.0,40529.0
1710962921.9665544,79994,1710962921,965812895,crazy08/base_link,43975.0,48393.0,39215.0,38857.0
1710962921.97528,79995,1710962921,974507577,crazy08/base_link,44378.0,47926.0,38068.0,39120.0
1710962921.986255,79996,1710962921,985526777,crazy08/base_link,44345.0,48071.0,38083.0,38993.0
1710962921.994873,79997,1710962921,994159798,crazy08/base_link,43432.0,49848.0,38714.0,37498.0
1710962922.0055392,79998,1710962922,4823049,crazy08/base_link,43327.0,49007.0,38973.0,38185.0
1710962922.0143774,79999,1710962922,13679793,crazy08/base_link,43141.0,49351.0,38435.0,38565.0
1710962922.0250516,80000,1710962922,24242202,crazy08/base_link,42151.0,47407.0,39835.0,40099.0
1710962922.034911,80001,1710962922,34115706,crazy08/base_link,40653.0,48099.0,40265.0,40475.0
1710962922.0447183,80002,1710962922,43989732,crazy08/base_link,40523.0,47027.0,40719.0,39955.0
1710962922.0552921,80003,1710962922,54556773,crazy08/base_link,40220.0,47242.0,40990.0,39772.0
1710962922.0659235,80004,1710962922,65179549,crazy08/base_link,40034.0,46218.0,41322.0,40650.0
1710962922.074905,80005,1710962922,74154668,crazy08/base_link,40219.0,45992.0,40856.0,40886.0
1710962922.085469,80006,1710962922,84771194,crazy08/base_link,41086.0,46242.0,39940.0,40956.0
1710962922.0942607,80007,1710962922,93501243,crazy08/base_link,41236.0,46040.0,40318.0,40630.0
1710962922.1050231,80008,1710962922,104297115,crazy08/base_link,42138.0,45308.0,39328.0,41450.0
1710962922.1246567,80009,1710962922,123927691,crazy08/base_link,41241.0,45503.0,40987.0,40493.0
1710962922.1356604,80010,1710962922,134943413,crazy08/base_link,40344.0,46580.0,40322.0,38074.0
1710962922.1443818,80011,1710962922,143559802,crazy08/base_link,40476.0,46132.0,40084.0,38628.0
1710962922.1552958,80012,1710962922,154590799,crazy08/base_link,40272.0,45786.0,40230.0,39032.0
1710962922.166144,80013,1710962922,165405664,crazy08/base_link,40357.0,45433.0,40083.0,39447.0
1710962922.1748755,80014,1710962922,174176108,crazy08/base_link,40563.0,45501.0,39995.0,39261.0
1710962922.1854386,80015,1710962922,184726206,crazy08/base_link,41416.0,45244.0,39390.0,39270.0
1710962922.1944652,80016,1710962922,193737201,crazy08/base_link,41285.0,45299.0,39239.0,39497.0
1710962922.205363,80017,1710962922,204502361,crazy08/base_link,41969.0,45749.0,38695.0,38907.0
1710962922.2155347,80018,1710962922,214827915,crazy08/base_link,42037.0,45443.0,38497.0,39343.0
1710962922.224677,80019,1710962922,223950675,crazy08/base_link,42657.0,46185.0,38517.0,38281.0
1710962922.2352476,80020,1710962922,234481456,crazy08/base_link,41895.0,46023.0,38981.0,38741.0
1710962922.2456732,80021,1710962922,244947495,crazy08/base_link,41855.0,45779.0,39171.0,38835.0
1710962922.254173,80022,1710962922,253450176,crazy08/base_link,41275.0,45475.0,39527.0,39363.0
1710962922.2637007,80023,1710962922,262992512,crazy08/base_link,40533.0,44981.0,40401.0,39725.0
1710962922.2757552,80024,1710962922,274885406,crazy08/base_link,41047.0,44493.0,39607.0,40457.0
1710962922.2844536,80025,1710962922,283646078,crazy08/base_link,41566.0,44806.0,39316.0,39916.0
1710962922.294968,80026,1710962922,294196228,crazy08/base_link,41428.0,45430.0,39230.0,39516.0
1710962922.30571,80027,1710962922,304955434,crazy08/base_link,41738.0,45374.0,39236.0,39256.0
1710962922.3142726,80028,1710962922,313591159,crazy08/base_link,41697.0,45791.0,39271.0,38845.0
1710962922.3244731,80029,1710962922,323642155,crazy08/base_link,41339.0,45151.0,39633.0,38769.0
1710962922.3346543,80030,1710962922,333918217,crazy08/base_link,40867.0,45061.0,39845.0,39119.0
1710962922.3452857,80031,1710962922,344539329,crazy08/base_link,40556.0,45502.0,40942.0,37892.0
1710962922.354289,80032,1710962922,353543947,crazy08/base_link,40978.0,44314.0,39902.0,39698.0
1710962922.3646975,80033,1710962922,363938168,crazy08/base_link,40671.0,44709.0,40601.0,38911.0
1710962922.375336,80034,1710962922,374619711,crazy08/base_link,41303.0,45071.0,39703.0,38815.0
1710962922.3844528,80035,1710962922,383611863,crazy08/base_link,42172.0,45612.0,39248.0,37860.0
1710962922.3950958,80036,1710962922,394326034,crazy08/base_link,42015.0,45381.0,38971.0,38525.0
1710962922.4055963,80037,1710962922,404789716,crazy08/base_link,42098.0,45060.0,39206.0,38528.0
1710962922.413951,80038,1710962922,413287534,crazy08/base_link,41900.0,45190.0,38838.0,38964.0
1710962922.4258032,80039,1710962922,425071027,crazy08/base_link,42112.0,45914.0,38880.0,37726.0
1710962922.434636,80040,1710962922,433950451,crazy08/base_link,41336.0,45238.0,39544.0,38514.0
1710962922.4450147,80041,1710962922,444321796,crazy08/base_link,41918.0,45656.0,39524.0,37534.0
1710962922.455532,80042,1710962922,454775906,crazy08/base_link,41995.0,45961.0,38907.0,37769.0
1710962922.4641812,80043,1710962922,463473369,crazy08/base_link,42010.0,44780.0,39352.0,38490.0
1710962922.4751873,80044,1710962922,474203378,crazy08/base_link,40846.0,44308.0,40164.0,39314.0
1710962922.4853883,80045,1710962922,484693402,crazy08/base_link,42051.0,44677.0,39531.0,38537.0
1710962922.4945438,80046,1710962922,493839577,crazy08/base_link,41265.0,44371.0,39961.0,39199.0
1710962922.5049205,80047,1710962922,504174773,crazy08/base_link,41970.0,43470.0,39956.0,39400.0
1710962922.5143316,80048,1710962922,513606418,crazy08/base_link,41568.0,43994.0,39992.0,39242.0
1710962922.5250351,80049,1710962922,524275597,crazy08/base_link,42419.0,43773.0,39753.0,38851.0
1710962922.53557,80050,1710962922,534864954,crazy08/base_link,41903.0,43895.0,39899.0,39099.0
1710962922.5434532,80051,1710962922,542747656,crazy08/base_link,42019.0,44045.0,40645.0,38087.0
1710962922.5556226,80052,1710962922,554883297,crazy08/base_link,41279.0,44291.0,40457.0,38605.0
1710962922.5643983,80053,1710962922,563614327,crazy08/base_link,41018.0,43672.0,41362.0,38580.0
1710962922.575091,80054,1710962922,574381389,crazy08/base_link,41161.0,44485.0,40571.0,38415.0
1710962922.585884,80055,1710962922,585146177,crazy08/base_link,41578.0,43252.0,40674.0,39128.0
1710962922.5947435,80056,1710962922,593960160,crazy08/base_link,41720.0,44146.0,39832.0,38934.0
1710962922.6056259,80057,1710962922,604803760,crazy08/base_link,42555.0,42967.0,39773.0,39337.0
