Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1710962920.7159238,1,1710962920,715775251,base_link,-1.6286789521834264,-1.318955629578001,0.8643085447752882,-0.11883798436195381,0.08577899595765263,-0.010305642283882135,0.9891477599744144
1710962920.8100464,2,1710962920,809622526,base_link,-1.5742052175329986,-1.2438583488001695,0.8698727175848013,-0.12704511434569957,0.09064732058111634,-0.011659980480422645,0.9876774002919924
1710962920.8987901,3,1710962920,898324966,base_link,-1.5222620413922285,-1.1722496862370435,0.8751784086701829,-0.12279479412114622,0.09063638542811157,-0.011262341685104194,0.9882204429341866
1710962920.961842,4,1710962920,961607217,base_link,-1.4836922991656947,-1.119077588158913,0.8791180818419236,-0.11123012437147856,0.0833336102524454,-0.009360469155492794,0.9902503473626193
1710962921.0025826,5,1710962921,2315759,base_link,-1.4595098068452261,-1.0857396973872968,0.8815881817368416,-0.10463424169643493,0.07891318509972806,-0.008329151676141743,0.9913400072197146
1710962921.0432055,6,1710962921,43048143,base_link,-1.4355699046134507,-1.0527362403775915,0.8840335024756392,-0.10061338607390373,0.07570726672322549,-0.0076785058218506895,0.9920112886738667
1710962921.110119,7,1710962921,110021591,base_link,-1.3963236788221614,-0.9986315446626362,0.8880422744797115,-0.0829997270935948,0.06261285885566344,-0.005225239304679229,0.994566926899602
1710962921.1542277,8,1710962921,154122829,base_link,-1.3705379459198603,-0.9630834325999532,0.8906761360059879,-0.07391979751628944,0.05730290138527271,-0.004254507118755708,0.9956074227310466
1710962921.1959755,9,1710962921,195884704,base_link,-1.3460007927227258,-0.9292566077097784,0.8931824624313468,-0.07140088572503006,0.05414941709519135,-0.0038819636889185836,0.9959692186527906
1710962921.2833107,10,1710962921,282856702,base_link,-1.2964093072772183,-0.8608899768813602,0.898247942091774,-0.04734106400676645,0.03552881588299053,-0.001684928483262124,0.9982453044801494
1710962921.3245223,11,1710962921,324420928,base_link,-1.2706450941231064,-0.825371531860645,0.9008796055018664,-0.04078123394003181,0.031500673717677494,-0.0012863464282112957,0.9986705882454573
1710962921.3653805,12,1710962921,365279674,base_link,-1.2467003007730544,-0.7923613319741227,0.9033254258397367,-0.03451801128852411,0.024325877727269258,-0.0008404308990300229,0.9991076279587636
1710962921.4088976,13,1710962921,408482551,base_link,-1.2215849019312597,-0.7577373398653926,0.9058908166695078,-0.03536945141948819,0.02235244121750946,-0.0007912867601515356,0.9991239883733978
1710962921.4534118,14,1710962921,453274726,base_link,-1.1955706931426882,-0.7218742518258958,0.9085480156688283,-0.02291970140216028,0.01096552579142191,-0.00025140774672843976,0.999677138543189
1710962921.4962075,15,1710962921,496058225,base_link,-1.1700745015478522,-0.6867253002944853,0.9111523022470941,-0.020922181129738114,0.006143866093447969,-0.00012857365134689083,0.9997622210881028
1710962921.5417678,16,1710962921,541495323,base_link,-1.1435256463495191,-0.6501251507737374,0.9138641122444486,-0.01761453863910566,0.001294020235876956,-2.279712546919993e-05,0.9998440143444635
1710962921.5906093,17,1710962921,590284585,base_link,-1.1149428695821193,-0.6107210448117346,0.9167836754124624,-0.00979074056893202,-0.007001171801665547,6.855162283801525e-05,0.999927557522639
1710962921.641773,18,1710962921,641428470,base_link,-1.0851787274488829,-0.5696883131065403,0.919823908130469,-0.0065177590715190725,-0.009514915954057427,6.202005482363174e-05,0.9999334884604004
1710962921.6914065,19,1710962921,691292524,base_link,-1.0558916589553589,-0.5293132732835552,0.9228154105715585,0.004661482840079254,-0.01969511302914096,-9.182724118644874e-05,0.9997951613546942
1710962921.7403557,20,1710962921,740075349,base_link,-1.0272542440888763,-0.4898338434486008,0.9257405547012455,0.0035778214807811854,-0.017921006159254467,-6.412887016341399e-05,0.9998330023654848
1710962921.7909794,21,1710962921,790793895,base_link,-0.9988539678681759,-0.45068133203735783,0.9286414765077631,0.0074657549874969755,-0.02251284242725366,-0.0001681226646749719,0.9997186635064297
1710962921.8922372,22,1710962921,891505002,base_link,-0.9400516351571745,-0.3696166626452648,0.934647790246047,0.011871619320067117,-0.027787534672689074,-0.0003300337598831928,0.9995433000371974
1710962921.959071,23,1710962921,958960533,base_link,-0.8993884427303281,-0.3135585421841247,0.9388012970893249,0.013109123491570512,-0.02950939980710367,-0.00038704422442687586,0.9994784621996992
1710962922.031916,24,1710962922,31810760,base_link,-0.8561463409356938,-0.2539451472014893,0.9432182244135838,0.013021408726933555,-0.029055647179617422,-0.00037853741183069007,0.9994929059233825
1710962922.1228993,25,1710962922,122480630,base_link,-0.8045411970416774,-0.18280249459177145,0.9484893874856358,0.0073033093283582755,-0.025610352261404228,-0.0001871066903141007,0.9996453053563487
1710962922.2113729,26,1710962922,211090087,base_link,-0.7511092266256068,-0.1091413859749617,0.9539471501827538,0.003665926040140535,-0.023529431419682292,-8.628162313776793e-05,0.9997164194904554
1710962922.260448,27,1710962922,260143518,base_link,-0.7223732948489393,-0.06952614110707467,0.9568823572375633,0.004082527796309231,-0.023844137479204868,-9.737285044853516e-05,0.9997073474738462
1710962922.3112035,28,1710962922,310891866,base_link,-0.692567230351911,-0.028435615392625735,0.95992687207939,0.008420249127223932,-0.02795217121678671,-0.00023546460755872645,0.999573769206316
1710962922.4111667,29,1710962922,410732269,base_link,-0.6357288091086124,0.04992161321430166,0.9657325837686496,0.006001655807789545,-0.02560301629393065,-0.00015371365157821788,0.9996541612259365
1710962922.468974,30,1710962922,468736171,base_link,-0.6004330443057311,0.09858021862624855,0.9693378393302052,2.8442812419833538e-05,-0.021883661825636586,-6.225819820615404e-07,0.9997605235933853
1710962922.5397747,31,1710962922,539477586,base_link,-0.5592291960460329,0.15538368513616607,0.973546570998874,-0.004748023495945355,-0.017606512565902017,8.361003834166087e-05,0.9998337161735996
