Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1710963008.8525856,88324,1710963008,851045553,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030359170899549037,-0.03626200503787162,0.07775929375851305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1241432861890644,-0.19944119861349466,9.734883159399033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.8622582,88325,1710963008,861725860,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04401917743727036,-0.06263517279962863,0.09173182641134438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720118691585958,-0.015487597757019104,9.853088132143021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.8729048,88326,1710963008,872360445,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059721807725136446,-0.056495188327423694,0.0880366571093458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21343214213848116,-0.06733293576166034,9.653481731414795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.8812473,88327,1710963008,880614771,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05097589515915376,-0.07316721341326782,0.0932800051767915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24662276543676853,-0.07109308371786029,9.686838927268983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.8925097,88328,1710963008,891974346,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05684767850364169,-0.070925730592289,0.07655036842642839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15196321450173855,-0.16054531909525396,9.806885188221932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.9034932,88329,1710963008,902856846,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021045842735000545,-0.06557869401227674,0.08178997974596956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08006624369882047,-0.27176195550709964,9.719528955817223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.9124079,88330,1710963008,911803671,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011046505079593654,-0.04348507631946577,0.06756674376602091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10587803715839983,-0.08374254349619151,9.725984281897546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.9233298,88331,1710963008,922731186,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048600392917505904,-0.018955184297288083,0.06644155820546242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10533087481744588,-0.1118326953984797,9.695161854028703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.932335,88332,1710963008,931615773,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06731945261405023,0.00909340411367029,0.07977479903862023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08644829685799778,-0.10391399396583438,9.67050589978695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.9434636,88333,1710963008,942917020,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05749145192408711,0.007339874822232039,0.07145013197806083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519850593339652,-0.171396801173687,9.68252660572529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.9527123,88334,1710963008,952109595,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016460009114972374,0.007582322870118778,0.07748585369358915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05326049210038036,-0.13255418613553047,9.863212001323701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.9622917,88335,1710963008,961706561,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018061820667837198,-0.010354952884716533,0.07983310562173615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06894761695526541,-0.04587874322198331,9.837161486148835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.9721115,88336,1710963008,971501463,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06322997734553021,-0.02617161224031924,0.06853630917275629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09557397323660553,-0.14784549560397864,9.928573347330094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.9817624,88337,1710963008,981133300,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10875439423685938,-0.04730606333821377,0.06986117355842186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035083332743961367,-0.008194933835766279,9.917367743253708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963008.9934435,88338,1710963008,992823524,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11440121120945208,-0.04060716457698526,0.05507412973094661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055443339929915965,-0.1435135950241238,9.746471756100656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963009.0012898,88339,1710963009,705808,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10656872128547452,-0.04496831140501779,0.04221564729636587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11214976980350912,-0.11656259036622942,9.814164386987686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963009.0123422,88340,1710963009,11641579,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07289945753279557,-0.04599417354048392,0.04014228900276592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3828875946253538,-0.17410431783646346,9.553727647662162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963009.0224307,88341,1710963009,21731052,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03635122093438928,-0.03598286830492849,0.02573164138348134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925082829222083,-0.10531474929302931,9.788547150492668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710963009.0334594,88342,1710963009,32944333,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009210417794362947,-0.031483434756699,0.012764161799208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060569950207136576,-0.12074410786852241,9.8869973051548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
