Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1710962281.7909129,-0.8773381114006042,-2.4675052165985107,43643.90234375,0.0,0.0,0.8840254545211792
1710962281.7986934,-0.9808558225631714,-2.4803032875061035,43501.38671875,0.0,0.0,0.7547750473022461
1710962281.8092878,-0.9269908666610718,-2.4943439960479736,43251.49609375,0.0,0.0,0.7737399935722351
1710962281.8193262,-0.8604242205619812,-2.7396583557128906,43384.5,0.0,0.0,0.9366018176078796
1710962281.829237,-0.943061888217926,-2.6974775791168213,43420.1796875,0.0,0.0,0.7469980120658875
1710962281.8393586,-0.9948398470878601,-2.4167184829711914,43649.4609375,0.0,0.0,0.958092987537384
1710962281.8493917,-0.8876014351844788,-2.470242738723755,43568.40234375,0.0,0.0,0.9529166221618652
1710962281.8664522,-0.7909390330314636,-2.0399863719940186,43261.6796875,0.0,0.0,0.6339693665504456
1710962281.874145,-0.7516406178474426,-2.344977617263794,43411.890625,0.0,0.0,0.765795111656189
1710962281.8842232,-0.9757247567176819,-2.4429516792297363,43484.3359375,0.0,0.0,0.7406441569328308
1710962281.894987,-0.8134875297546387,-2.4832725524902344,43774.609375,0.0,0.0,1.133439540863037
1710962281.9002707,-0.9486179351806641,-2.4841208457946777,43508.93359375,0.0,0.0,1.0086078643798828
1710962281.9088597,-0.5596873760223389,-2.5726981163024902,43681.0546875,0.0,0.0,0.9915630221366882
1710962281.9264915,-0.6482382416725159,-2.210646390914917,43504.39453125,0.0,0.0,1.256888508796692
1710962281.9351192,-0.6586506366729736,-2.288787364959717,43534.21875,0.0,0.0,1.4468894004821777
1710962281.9414895,-0.7851911783218384,-2.473876714706421,43645.09375,0.0,0.0,1.4473438262939453
1710962281.9480546,-0.917078971862793,-2.3957529067993164,43652.1640625,0.0,0.0,1.2453283071517944
1710962281.9590826,-0.6835532188415527,-2.379490613937378,43856.23046875,0.0,0.0,1.6381635665893555
1710962281.9699488,-0.8348938822746277,-2.284985065460205,43880.63671875,0.0,0.0,1.5711088180541992
1710962281.9804645,-0.7768105268478394,-2.1386215686798096,43869.69140625,0.0,0.0,1.6838302612304688
1710962281.9980407,-0.7705206274986267,-2.0341243743896484,43594.71484375,0.0,0.0,1.9545754194259644
1710962282.0053596,-0.7939665913581848,-1.8689172267913818,43547.6953125,0.0,0.0,1.6515815258026123
1710962282.0145652,-0.8404221534729004,-1.8910131454467773,43636.7421875,0.0,0.0,1.7743523120880127
1710962282.0198257,-0.9709533452987671,-2.173082113265991,44016.7734375,0.0,0.0,2.2236075401306152
1710962282.0297868,-0.8340363502502441,-2.0293493270874023,43915.7890625,0.0,0.0,2.3781754970550537
1710962282.0403273,-0.9810323715209961,-1.7653477191925049,43771.328125,0.0,0.0,2.06421160697937
1710962282.0496051,-0.8668334484100342,-1.8235960006713867,43803.375,0.0,0.0,2.2916524410247803
1710962282.0586581,-0.751305878162384,-1.6407928466796875,43895.375,0.0,0.0,2.370511054992676
1710962282.0763552,-0.8279638290405273,-1.669122338294983,43605.82421875,0.0,0.0,2.626948833465576
1710962282.0873628,-0.9133145213127136,-1.6626337766647339,43515.609375,0.0,0.0,2.819995403289795
1710962282.091878,-0.7336340546607971,-1.5934041738510132,43694.01953125,0.0,0.0,2.4050958156585693
1710962282.0991907,-0.7417135238647461,-1.7060037851333618,43876.39453125,0.0,0.0,2.589331865310669
1710962282.1138117,-0.8497477769851685,-1.445404291152954,43906.81640625,0.0,0.0,2.633289337158203
1710962282.1217635,-1.0001550912857056,-1.411691427230835,43662.58984375,0.0,0.0,2.625020980834961
1710962282.129099,-0.8324194550514221,-1.2779127359390259,43628.2578125,0.0,0.0,2.666227340698242
1710962282.1393948,-0.9406891465187073,-1.2885997295379639,43695.5078125,0.0,0.0,2.491302251815796
1710962282.1486464,-0.9214853048324585,-1.4122778177261353,43563.51171875,0.0,0.0,2.4293620586395264
1710962282.160052,-0.9206955432891846,-1.252139925956726,43631.765625,0.0,0.0,2.4068186283111572
1710962282.1686294,-0.9503020644187927,-1.1994872093200684,43668.15625,0.0,0.0,2.4165756702423096
1710962282.1791255,-0.9649307727813721,-1.1348018646240234,43679.7890625,0.0,0.0,2.351378917694092
1710962282.189347,-0.9365809559822083,-1.1659941673278809,43699.91015625,0.0,0.0,2.296079635620117
1710962282.2063427,-0.8105714321136475,-1.3615721464157104,43818.27734375,0.0,0.0,2.628300189971924
1710962282.2167993,-0.906404972076416,-1.081248164176941,43490.94921875,0.0,0.0,2.6106395721435547
1710962282.2232668,-1.0249710083007812,-0.8716168999671936,43457.25,0.0,0.0,2.7645692825317383
1710962282.2310498,-0.899985671043396,-0.7263228297233582,43627.72265625,0.0,0.0,2.3469886779785156
1710962282.2406764,-0.9943289756774902,-0.7606098055839539,43797.87890625,0.0,0.0,2.1640264987945557
1710962282.2492564,-1.0371726751327515,-0.6405814290046692,43765.359375,0.0,0.0,2.0978174209594727
1710962282.2588418,-0.9127523899078369,-0.6911184787750244,43672.5234375,0.0,0.0,2.2022781372070312
1710962282.27708,-0.9031097888946533,-1.0359346866607666,43553.390625,0.0,0.0,2.2404112815856934
1710962282.2836173,-1.1204413175582886,-0.7193883061408997,43559.6875,0.0,0.0,1.821187973022461
1710962282.2906766,-1.127182126045227,-0.30891525745391846,43694.8359375,0.0,0.0,1.712415337562561
1710962282.2992146,-1.1838709115982056,-0.43788981437683105,43691.85546875,0.0,0.0,2.1005897521972656
1710962282.318096,8.40724415622069,-11.345298365665354,39591.72996351373,0.0,0.0,0.0
1710962282.52075,8.392592174440665,-11.35942972146153,41420.12461949997,0.0,0.0,0.0
1710962282.563192,7.850465573284567,-9.702419869378895,41964.09304445368,0.0,0.0,0.0
1710962282.6501954,7.007797787283316,-8.989588941040754,43294.324027274655,0.0,0.0,0.0
1710962282.7120497,6.587126138748872,-8.561819567929167,44082.170244936606,0.0,0.0,0.0
1710962282.769671,6.141048145832149,-8.679044967013844,44510.812447049066,0.0,0.0,0.0
1710962282.8146806,4.375868698823592,-5.801066991362161,45235.70081673933,0.0,0.0,0.0
1710962282.8993304,4.003412739130392,-4.644921421657081,44876.95178779784,0.0,0.0,0.0
1710962282.958205,2.53801285863181,-3.6818375540645105,45525.74978060269,0.0,0.0,0.0
1710962282.9998424,4.278830662688809,-6.143445638611737,44988.09230544001,0.0,0.0,0.0
1710962283.0677817,0.6610032202314379,-1.7192127099860788,44597.405509828044,0.0,0.0,0.0
1710962283.1094131,2.917362274687816,-5.452834156054324,44270.41741894391,0.0,0.0,0.0
1710962283.1504955,-1.17124294411149,-0.2632675619660403,44163.48046191707,0.0,0.0,0.0
1710962283.191396,-0.41570464465343,-1.4738074292139898,43363.8809056806,0.0,0.0,0.0
1710962283.2326622,-0.9010640941825317,-0.9539982422547767,43504.25108556866,0.0,0.0,0.0
1710962283.2729304,-1.2299711195815106,-0.5328239880635889,43249.25621879517,0.0,0.0,0.0
1710962283.318052,-1.296657645521887,-0.48892162498267594,42941.13333045695,0.0,0.0,0.0
1710962283.366996,-1.3531351109499643,-0.5965338753665002,42769.70202152761,0.0,0.0,0.0
1710962283.430106,-5.755502155202246,5.845493193191287,42118.81453608547,0.0,0.0,0.0
1710962283.4768984,-0.5967440022068061,-1.66315021416328,42555.00575105909,0.0,0.0,0.0
1710962283.56741,-1.6302127334925822,-0.2989630192272997,41936.8511005949,0.0,0.0,0.0
1710962283.6158988,-1.409964484892821,-0.6783050554300564,41895.87225675761,0.0,0.0,0.0
1710962283.7076433,-1.6625118447778244,-0.26955089069944455,41525.86371670239,0.0,0.0,0.0
1710962283.7933753,-1.7887467059026552,0.018737387747682348,41395.61729257015,0.0,0.0,0.0
1710962283.884878,-1.825738705993921,0.17545829472452776,41448.72670913838,0.0,0.0,0.0
1710962283.9648807,-3.0500195085978166,2.0392365898580485,41264.47434516293,0.0,0.0,0.0
1710962284.0104127,-14.988360554086253,0.044632975976742276,43292.366894703024,0.0,0.0,0.0
1710962284.077001,-15.65609439742927,-0.18218072197077148,43834.97773586459,0.0,0.0,0.0
1710962284.122904,-17.140855621634877,1.7610416527539703,44317.3386983982,0.0,0.0,0.0
1710962284.1684048,-15.807620245781532,-0.555952932356998,44607.41688497451,0.0,0.0,0.0
1710962284.212622,-15.26942140611478,-1.0292292486665728,44656.18703759884,0.0,0.0,0.0
1710962284.2602062,-14.922684573920078,-1.5243818708244,44636.021228512975,0.0,0.0,0.0
1710962284.3204844,-13.652151544563587,-2.0397290819025993,43781.19125405643,0.0,0.0,0.0
1710962284.3633723,-13.120873349075067,-2.1034415069079526,43922.44522865853,0.0,0.0,0.0
1710962284.4075177,-12.405136286014915,-2.795046672866965,43823.5767305201,0.0,0.0,0.0
1710962284.463858,-11.038944615109985,-2.5462502332909085,43452.26094104718,0.0,0.0,0.0
1710962284.5232468,-9.212375959555953,-2.1242877404534837,42932.09192794712,0.0,0.0,0.0
1710962284.5665286,-8.198616272662369,-2.9835063791761938,42871.61417857577,0.0,0.0,0.0
1710962284.6125035,-6.373786000004867,-1.8389328484543221,42302.2566974897,0.0,0.0,0.0
1710962284.684312,-4.596601861594098,-1.6636889588105974,42300.68869489899,0.0,0.0,0.0
1710962284.728619,-5.7631726346286305,-5.510061565495297,43557.47706809971,0.0,0.0,0.0
1710962284.815299,-3.4315270126161255,-4.542354014473476,43438.07060784767,0.0,0.0,0.0
1710962284.8593724,-1.3431568525581659,-2.600311466761797,42995.414513715485,0.0,0.0,0.0
1710962284.942308,-0.36758965172774233,-2.862659435011048,43176.57732944535,0.0,0.0,0.0
1710962284.9881723,0.03843368358485445,-2.936335421039486,43309.90800963212,0.0,0.0,0.0
1710962285.075119,4.163645226410652,0.7917953512001903,42579.79474254814,0.0,0.0,0.0
1710962285.1206157,1.324931179182512,-2.712498306453975,43383.81275993342,0.0,0.0,0.0
1710962285.170496,-0.2541165854353458,-4.593877240615066,43733.720529110775,0.0,0.0,0.0
1710962285.2264001,3.407860548343897,-0.8895923897919631,43126.455070372234,0.0,0.0,0.0
1710962285.272383,4.023367104805178,-0.5492484966831654,43039.87065012311,0.0,0.0,0.0
1710962285.3333197,4.260195829432431,0.09995919387834663,42647.149952598855,0.0,0.0,0.0
1710962285.3767457,5.106226322122089,1.1235200669990428,42632.9500861409,0.0,0.0,0.0
1710962285.420759,8.975245769477713,11.295941484773364,40121.796081856926,0.0,0.0,0.0
1710962285.4675925,9.503935040431866,12.630001707201966,40069.35325352335,0.0,0.0,0.0
1710962285.5279996,8.888283664534242,12.1837355550153,40797.98782614875,0.0,0.0,0.0
1710962285.605532,12.577329689691517,18.526318264249543,40971.64993052227,0.0,0.0,0.0
1710962285.6529846,8.006021737944726,10.937923366940339,41597.77981929384,0.0,0.0,0.0
1710962285.7388077,7.53336224554222,10.122137947647783,41944.59154346587,0.0,0.0,0.0
1710962285.7854707,4.95581194373102,6.611819932430483,42279.3607244659,0.0,0.0,0.0
1710962285.8442373,4.575974354242024,6.139733375827066,42609.44310991086,0.0,0.0,0.0
1710962285.8890474,4.1453482555984,5.362348961753965,42605.57025352851,0.0,0.0,0.0
1710962285.958275,2.8730829517943755,3.860899800185153,42961.489171875226,0.0,0.0,0.0
1710962286.0031939,2.2250394366938346,2.889209474643567,43153.632774462676,0.0,0.0,0.0
1710962286.049574,1.7293872445285774,2.169645325278542,42898.450675691915,0.0,0.0,0.0
1710962286.1263034,0.8188162416464133,0.8641713316183421,43441.66420744157,0.0,0.0,0.0
1710962286.2172256,-0.30291847946041817,-0.8621553104687478,43741.48998544424,0.0,0.0,0.0
1710962286.2622154,-0.33700435007055185,-0.9582124939626773,43511.67856752757,0.0,0.0,0.0
1710962286.3072114,-0.7154701483649762,-1.5966659763430398,43436.65785939512,0.0,0.0,0.0
1710962286.352523,-0.8927583354680987,-1.9513804600244362,43593.81652949554,0.0,0.0,0.0
1710962286.3989677,-1.5170055586267508,-3.103961609338039,43541.33441625503,0.0,0.0,0.0
1710962286.460805,-0.7690943923054999,-1.9449496579914285,43314.11247438027,0.0,0.0,0.0
1710962286.5197,-1.6767401426394686,-3.4949889847484252,43463.51925440807,0.0,0.0,0.0
1710962286.5635607,-2.2577462398335735,-4.554281109120006,43333.793135288746,0.0,0.0,0.0
1710962286.6118128,-1.7480805215595077,-3.7326376499505938,43251.19397942315,0.0,0.0,0.0
1710962286.7096593,-1.8045530303067179,-4.205596930173586,43274.163224175965,0.0,0.0,0.0
1710962286.7538245,-1.9014220397649757,-4.267341002510299,43333.175485276675,0.0,0.0,0.0
1710962286.7991316,-1.7398724439304196,-4.203047390945555,43214.06125327345,0.0,0.0,0.0
1710962286.878929,-1.7892933545094005,-4.2104210204631976,43117.150337398554,0.0,0.0,0.0
1710962286.9392114,-1.68427750126319,-4.05785175652879,43137.043505586094,0.0,0.0,0.0
1710962286.9827976,-1.8920955265607835,-4.573316705011182,43101.881699228725,0.0,0.0,0.0
1710962287.0486903,-1.5158348707482052,-3.872372903459345,43174.063500080265,0.0,0.0,0.0
1710962287.0927122,-1.377266297398301,-3.7006028089659546,43138.63624603509,0.0,0.0,0.0
1710962287.1643333,-1.444312062919746,-3.5079657077998965,43092.038334899196,0.0,0.0,0.0
1710962287.2356684,-1.2527315165586583,-3.2529091355479722,43073.76410662318,0.0,0.0,0.0
1710962287.2826052,-1.2712411170579165,-3.1836953747844507,43048.72432699288,0.0,0.0,0.0
1710962287.3291876,-1.0758326094773236,-3.004806598786713,43028.52609680992,0.0,0.0,0.0
1710962287.3738523,-1.0505046871691157,-2.842391670160994,43041.3134569076,0.0,0.0,0.0
1710962287.4553514,-0.8384065283156291,-2.4532795907460883,42888.17644109452,0.0,0.0,0.0
1710962287.503238,-0.7972729714505871,-2.289915941189201,42827.97778481623,0.0,0.0,0.0
1710962287.565117,-0.6407461693019347,-1.9979805913428048,42668.72647394545,0.0,0.0,0.0
1710962287.6396375,-0.6914331903628201,-1.7982486878196628,42554.903403619326,0.0,0.0,0.0
1710962287.6836615,-0.6473693125963957,-1.553714949844356,42611.261437205925,0.0,0.0,0.0
1710962287.7294605,-0.23946026701946715,-0.9293655437625443,42156.64990151842,0.0,0.0,0.0
1710962287.778137,-0.24692485345708304,-1.1221208273196248,42417.07962233292,0.0,0.0,0.0
1710962287.8502011,-0.2602869118051507,-1.017700092889298,42255.46267234359,0.0,0.0,0.0
1710962287.8937094,-0.10489274231103071,-0.6567342567223322,42168.334421642234,0.0,0.0,0.0
1710962287.9392505,-0.011455997373347336,-0.8596870676813942,42404.07806029402,0.0,0.0,0.0
1710962287.9852104,0.1565750566504848,-0.37231106220895244,42274.6165808393,0.0,0.0,0.0
1710962288.031339,0.08949577242101273,-0.3703536191237881,42434.50632508858,0.0,0.0,0.0
1710962288.127035,0.07940347542715769,-0.5550436729786022,42516.82779631753,0.0,0.0,0.0
1710962288.1707954,-0.044979672814866874,-0.7437203347747028,42561.42409081754,0.0,0.0,0.0
1710962288.2189634,0.1319529508981292,-0.4142752542000099,42518.914623947516,0.0,0.0,0.0
1710962288.2653968,0.16568088069308107,-0.6217653997419735,42457.45463039337,0.0,0.0,0.0
1710962288.3113856,0.16104223826891126,-0.4937570896972634,42467.440344852825,0.0,0.0,0.0
1710962288.379301,0.014594197427155273,-0.7894651665112583,42492.754826413744,0.0,0.0,0.0
1710962288.4250026,-0.011461881024095363,-0.7292211614792864,42571.69012288579,0.0,0.0,0.0
1710962288.4706264,0.06631713300132959,-0.77126448671103,42579.74122342919,0.0,0.0,0.0
1710962288.5166333,0.03278000967441535,-0.8479096555286025,42512.32297683058,0.0,0.0,0.0
1710962288.566066,-0.09964430047109295,-1.0116655727611545,42536.8047843836,0.0,0.0,0.0
1710962288.6578765,-0.2150712937272948,-1.182373350628916,42519.52339296508,0.0,0.0,0.0
1710962288.7571545,-0.38910475420887325,-1.300578891061769,42670.31496646502,0.0,0.0,0.0
1710962288.8036273,-0.4475236467989841,-1.375487456502695,42722.471921477496,0.0,0.0,0.0
1710962288.8500483,-0.5845211559639611,-1.407181053265679,42855.42781739273,0.0,0.0,0.0
1710962288.8992062,-0.5277393809669487,-1.3875838185762348,42816.85662524138,0.0,0.0,0.0
1710962288.9629884,-0.5978512800507163,-1.4888225103452595,42809.02202099173,0.0,0.0,0.0
1710962289.0128198,-0.8565875445409794,-1.4864899104336307,42949.379397689234,0.0,0.0,0.0
1710962289.0811784,-0.8563300092802847,-1.5324758227378121,42636.602038367644,0.0,0.0,0.0
1710962289.138761,-0.933586382595036,-1.6089222156250866,42670.58410761191,0.0,0.0,0.0
1710962289.186502,-1.0084306704593953,-1.6784534616428066,42612.356724772784,0.0,0.0,0.0
1710962289.190607,-1.8175623416900635,-1.8276870250701904,39852.67578125,0.0,0.0,0.004756819922477007
1710962289.1993866,-1.7265570163726807,-1.6869533061981201,39873.171875,0.0,0.0,-0.006341627333313227
1710962289.2112305,-1.5701295137405396,-1.543054461479187,39814.3203125,0.0,0.0,0.19753843545913696
1710962289.2196822,-1.9149943590164185,-1.9051499366760254,39530.55859375,0.0,0.0,-0.03560002148151398
1710962289.2289608,-2.023968458175659,-1.6960197687149048,39999.79296875,0.0,0.0,-0.0980176255106926
1710962289.239243,-1.970979928970337,-1.75100839138031,40126.2890625,0.0,0.0,0.06934414803981781
1710962289.255794,-1.5442266464233398,-1.6126912832260132,40049.19140625,0.0,0.0,0.22598853707313538
1710962289.2664125,-1.5327707529067993,-1.6883503198623657,39827.9140625,0.0,0.0,0.4424355924129486
1710962289.2747228,-1.9082859754562378,-1.8534706830978394,39849.40625,0.0,0.0,0.15932147204875946
1710962289.2836418,-2.058675765991211,-1.9052364826202393,39965.984375,0.0,0.0,0.15101183950901031
1710962289.290973,-1.9868406057357788,-1.8774365186691284,40050.828125,0.0,0.0,0.31659454107284546
1710962289.302772,-1.8246186971664429,-1.8732497692108154,40004.7734375,0.0,0.0,0.454057902097702
1710962289.3096802,-1.8430871963500977,-1.893810749053955,40134.375,0.0,0.0,0.413133829832077
1710962289.31963,-1.827915072441101,-1.9510538578033447,40141.73046875,0.0,0.0,0.44178640842437744
1710962289.3297112,-1.7807354927062988,-1.908022403717041,40123.54296875,0.0,0.0,0.5142613053321838
1710962289.3404777,-1.6996855735778809,-1.7867791652679443,40038.89453125,0.0,0.0,0.3698791563510895
1710962289.3495631,-1.79292631149292,-1.7600116729736328,39924.57421875,0.0,0.0,0.5724620819091797
1710962289.3604238,-1.7695555686950684,-1.7864540815353394,39913.33203125,0.0,0.0,0.5479863882064819
1710962289.3771226,-1.5054219961166382,-1.6549046039581299,39682.328125,0.0,0.0,0.6508967280387878
1710962289.3866482,-1.6102498769760132,-1.719915509223938,39774.3203125,0.0,0.0,0.8894433975219727
1710962289.3923213,-1.6531798839569092,-2.021000385284424,39766.15234375,0.0,0.0,0.9682300090789795
1710962289.3995316,-1.8898282051086426,-2.264002561569214,39718.07421875,0.0,0.0,0.935676634311676
1710962289.41074,-1.765462040901184,-2.0096778869628906,39864.5390625,0.0,0.0,0.7710272669792175
1710962289.4214509,-1.5103737115859985,-1.9074476957321167,39711.7734375,0.0,0.0,0.9794656038284302
1710962289.43799,-1.4272516965866089,-1.7789767980575562,39350.3984375,0.0,0.0,0.743213951587677
1710962289.445313,-1.5275791883468628,-1.7144441604614258,39400.09375,0.0,0.0,0.6703149080276489
1710962289.4515333,-1.7756723165512085,-2.005575656890869,39667.515625,0.0,0.0,0.7489938735961914
1710962289.4595542,-1.519996166229248,-2.0124945640563965,39630.33984375,0.0,0.0,0.8456438779830933
1710962289.4694612,-1.5795729160308838,-1.9878400564193726,39578.7421875,0.0,0.0,0.7873568534851074
1710962289.479827,-1.434301495552063,-2.004413366317749,39464.7421875,0.0,0.0,1.009140133857727
1710962289.4896543,-1.656177282333374,-2.010613441467285,39516.80859375,0.0,0.0,0.9287078976631165
1710962289.499464,-1.580272912979126,-1.9489812850952148,39502.21875,0.0,0.0,0.8060766458511353
1710962289.5167997,-1.2384291887283325,-1.874772071838379,38872.55078125,0.0,0.0,0.8398306965827942
1710962289.5242534,-1.281152367591858,-1.9282280206680298,39182.9296875,0.0,0.0,0.8381538391113281
1710962289.5300274,-1.42488431930542,-1.826308012008667,39565.87890625,0.0,0.0,0.7845029830932617
1710962289.53963,-1.3733524084091187,-1.9461356401443481,39658.14453125,0.0,0.0,0.855954647064209
1710962289.549155,-1.3381152153015137,-1.8968744277954102,39509.37109375,0.0,0.0,0.8668606281280518
1710962289.566425,-1.2279149293899536,-1.8399442434310913,38670.58203125,0.0,0.0,1.0179804563522339
1710962289.574473,-1.220474362373352,-1.8211184740066528,38983.9296875,0.0,0.0,0.85118168592453
1710962289.58344,-1.2053029537200928,-1.7687991857528687,39231.86328125,0.0,0.0,0.8111305236816406
1710962289.58922,-1.0545592308044434,-1.9149419069290161,39575.8359375,0.0,0.0,0.7963377833366394
1710962289.5996492,-0.9244644641876221,-1.7099055051803589,39532.19140625,0.0,0.0,0.9015143513679504
1710962289.6155822,-0.9577593803405762,-1.7282092571258545,38746.41796875,0.0,0.0,1.0945802927017212
1710962289.621928,-0.9698528051376343,-1.834437608718872,38952.86328125,0.0,0.0,1.250451922416687
1710962289.629961,-0.9735511541366577,-1.7729257345199585,39406.34375,0.0,0.0,1.1133549213409424
1710962289.6398747,-1.0153412818908691,-1.7292002439498901,39457.9140625,0.0,0.0,1.0436960458755493
1710962289.6497192,-0.8858416676521301,-1.8310377597808838,39220.8125,0.0,0.0,0.9951066374778748
1710962289.6595626,-1.0275624990463257,-1.7589330673217773,39201.765625,0.0,0.0,0.8098730444908142
1710962289.6762733,-1.0040977001190186,-1.7522904872894287,38252.48828125,0.0,0.0,0.8094735741615295
1710962289.687187,-1.0178906917572021,-1.805056095123291,38408.08203125,0.0,0.0,0.8968604207038879
1710962289.693256,-0.8888936638832092,-1.6989476680755615,39011.4296875,0.0,0.0,0.7174350023269653
1710962289.7016194,-0.6337703466415405,-1.780053734779358,39325.1953125,0.0,0.0,0.6942670345306396
1710962289.7107372,-0.41896724700927734,-1.5833832025527954,39335.09375,0.0,0.0,1.140837550163269
1710962289.7198086,-0.44569361209869385,-1.4470367431640625,39375.91796875,0.0,0.0,1.2429941892623901
1710962289.736188,-0.7860724925994873,-1.5388336181640625,38179.16796875,0.0,0.0,1.1065608263015747
1710962289.7439573,-0.9329904913902283,-1.7646681070327759,38743.9140625,0.0,0.0,0.9256331324577332
1710962289.7513876,-0.7131282687187195,-1.72848641872406,39307.76953125,0.0,0.0,1.0748952627182007
1710962289.76017,-0.5967932939529419,-1.6089134216308594,39415.13671875,0.0,0.0,1.0037646293640137
1710962289.7689989,-0.40865358710289,-1.5369651317596436,39287.046875,0.0,0.0,0.997154951095581
1710962289.7835581,-0.8510197401046753,-1.6567087173461914,38352.44140625,0.0,0.0,0.7030699849128723
1710962289.7895439,-0.5454767942428589,-1.681172251701355,38707.05859375,0.0,0.0,0.8652334809303284
1710962289.8067524,-0.42731773853302,-1.5106711387634277,37844.015625,0.0,0.0,1.500386357307434
1710962289.8136678,-0.335578590631485,-1.427040934562683,38606.66015625,0.0,0.0,1.3678776025772095
1710962289.8214042,-0.2545478940010071,-1.4582465887069702,39241.61328125,0.0,0.0,1.280509352684021
1710962289.8315058,-0.4747278690338135,-1.524383783340454,39072.0546875,0.0,0.0,0.9603883624076843
1710962289.8398867,-0.5465333461761475,-1.1208490133285522,39056.046875,0.0,0.0,0.7299356460571289
1710962289.8493538,-0.44772928953170776,-1.634438157081604,39208.94140625,0.0,0.0,0.770189106464386
1710962289.8599436,-0.4471151828765869,-1.626680850982666,39013.2265625,0.0,0.0,0.6581170558929443
