Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1710962845.468364,72268,1710962845,467470338,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07055607551060761,-0.02460603346221873,0.02945910567488632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08778099607676268,-0.20659771548584105,9.86043808221817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710962845.4760573,72269,1710962845,475109850,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09214067989532038,-0.041567812555258085,0.03640562432203255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19080581126734616,-0.12766780505888164,9.82927710056305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710962845.4851594,72270,1710962845,484216140,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07280212731733159,-0.052756384795439856,0.0547878440749523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16291300289332866,-0.20819521134719254,9.849655816555023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710962845.495728,72271,1710962845,494870507,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061812439115119085,-0.057266285815110125,0.0445737016716845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1124439578410238,-0.2600150271691382,9.96686091542244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710962845.5074415,72272,1710962845,506313148,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035345852655749146,-0.061033031732593765,0.02280220787688081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797285718470812,-0.30005688786506657,9.759613373279572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710962845.5163515,72273,1710962845,515413846,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009609007705169144,-0.04933777645026761,0.011767959580085325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19509397650137544,-0.262899166289717,9.886883869171143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710962845.5248883,72274,1710962845,523950736,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03382053338319007,-0.01846322562313939,0.01631107729257052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15417925441637637,-0.02263180349953473,9.896020728349686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710962845.53725,72275,1710962845,536299118,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03288561611835554,0.012953673798794259,0.0011906787775027364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18983358375728132,-0.20956753458827734,9.859680283069611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710962845.5461023,72276,1710962845,545098960,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027342273357085424,0.018857431721119963,0.003904884395315252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07860312416218222,-0.12480160044506193,10.001771131753921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710962845.554724,72277,1710962845,553816478,crazy08/base_link,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03917619818901525,0.05644753022747888,-0.013434066447552523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18873580556362868,-0.2744735469482839,9.783098130226136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
