Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1710962845.4665024,73685,1710962845,462518930,mocap,crazy08/base_link,2.247795597759001,1.0916792529404766,0.8289572137099576,0.012273414092458676,-0.004992279677455614,-0.00597938956351076,-0.9998943380930857,"(7.859356865664953e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.859356865664953e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.859356865664953e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.859362396362461e-07, 1.1589958270240064e-12, 7.126754151688195e-14, 0.0, 0.0, 0.0, 1.1589958270240215e-12, 7.85939066922997e-07, 2.7885969784026247e-15, 0.0, 0.0, 0.0, 7.126754151696773e-14, 2.788596978478423e-15, 7.859396103030518e-07)",0.002492067345052847,0.014205727779047439,0.0007175967231724638,-0.4377432967257453,0.24184406794875357,0.12189800675024884,"(0.01692002579759071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01692002579759071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01692002579759071, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016920053019443076, 4.409203641702965e-08, -8.149505916157216e-09, 0.0, 0.0, 0.0, 4.4092036417027546e-08, 0.01692015395273637, 3.908135981488692e-09, 0.0, 0.0, 0.0, -8.14950591615715e-09, 3.908135981491524e-09, 0.016920164269285574)"
1710962845.4763892,73686,1710962845,472283602,mocap,crazy08/base_link,2.2477755411110714,1.0919900636495237,0.828777715563502,0.004966903531960956,-0.007571262601875317,-0.0023347629295720623,-0.9999562764111266,"(7.808653082561858e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.808653082561858e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.808653082561858e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.808656071551535e-07, 2.3011405441625184e-13, 1.318190444202456e-13, 0.0, 0.0, 0.0, 2.30114054416255e-13, 7.808657368541394e-07, -7.625972326458084e-14, 0.0, 0.0, 0.0, 1.31819044420226e-13, -7.625972326456085e-14, 7.808658104688171e-07)",-0.0001514096548702916,0.02441975938513585,-0.01037477222743984,0.6810615597388634,0.40670927533729306,-0.3933587527457282,"(0.01707930634115258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01707930634115258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01707930634115258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017079328797747012, 4.547654567009965e-08, 4.801956939348631e-09, 0.0, 0.0, 0.0, 4.5476545670099313e-08, 0.0170794230202559, -2.786880901294975e-09, 0.0, 0.0, 0.0, 4.801956939350391e-09, -2.7868809012921426e-09, 0.017079438684888176)"
1710962845.4865344,73687,1710962845,482795238,mocap,crazy08/base_link,2.2476630558255786,1.0922171534458518,0.8285952389764574,0.005893228780198568,-0.004868727479443792,-0.002844454486718442,-0.9999667366597617,"(7.943134280879081e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.943134280879081e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.943134280879081e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.943145854726823e-07, -8.442122999604919e-13, 1.0970533862261132e-12, 0.0, 0.0, 0.0, -8.442122999605431e-13, 7.9431660031417e-07, 5.45037082070772e-13, 0.0, 0.0, 0.0, 1.0970533862259928e-12, 5.450370820707885e-13, 7.943165302383563e-07)",-0.00660552060885082,0.02279966931322221,-0.014691089353827364,0.16000694984505037,-0.15481939425761915,-0.09370327018242675,"(0.016690845903830836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016690845903830836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016690845903830836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01669089927828657, -2.1629186631086325e-08, 3.473067070532031e-08, 0.0, 0.0, 0.0, -2.1629186631085723e-08, 0.016690948354490448, 2.050657577876939e-08, 0.0, 0.0, 0.0, 3.473067070531868e-08, 2.050657577876206e-08, 0.016690960487864302)"
1710962845.494981,73688,1710962845,492118597,mocap,crazy08/base_link,2.247597397881509,1.0924729097493187,0.8283713951420788,0.007302747840055213,-0.0007043207542875329,-0.002246457268285889,-0.9999705631847501,"(7.728508157800191e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.728508157800191e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.728508157800191e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.728510432104073e-07, 2.0785031739538032e-13, 1.3634727676730836e-14, 0.0, 0.0, 0.0, 2.078503173953705e-13, 7.728511014573927e-07, -5.310747153626398e-14, 0.0, 0.0, 0.0, 1.363472767668683e-14, -5.3107471536306614e-14, 7.728513146767993e-07)",-0.006805176360092653,0.025232882888683906,-0.019794059251372197,-0.09840589836521196,-0.5666744241845356,-0.1093932038974047,"(0.01726526525618807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01726526525618807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01726526525618807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017265298728908106, -1.9440543168114505e-08, 2.7233471393987063e-08, 0.0, 0.0, 0.0, -1.9440543168110786e-08, 0.01726533027363203, 1.2415424689861681e-08, 0.0, 0.0, 0.0, 2.7233471393985223e-08, 1.2415424689858584e-08, 0.017265331872602437)"
1710962845.5064976,73689,1710962845,503071785,mocap,crazy08/base_link,2.247613104933426,1.0928434441393353,0.8286465867898416,-0.0015098112874414212,-0.004744822165576511,-0.004056614538672874,-0.999979375292812,"(8.014610448295852e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.014610448295852e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.014610448295852e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.014623684232831e-07, -3.7461203082923065e-13, 9.137884159806783e-14, 0.0, 0.0, 0.0, -3.7461203082921757e-13, 8.014614829574438e-07, -9.443966493669607e-14, 0.0, 0.0, 0.0, 9.137884159818157e-14, -9.443966493671627e-14, 8.01462597382308e-07)",-0.001661189741710146,0.03088256361688663,0.00840133963288121,0.9778497970838204,0.2552363999850762,0.16748754375737135,"(0.016508909634195636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016508909634195636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016508909634195636, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016508966440774344, -8.799046853588817e-09, 4.894560928617325e-09, 0.0, 0.0, 0.0, -8.799046853587117e-09, 0.016508926826870177, -8.650765867399454e-09, 0.0, 0.0, 0.0, 4.894560928615485e-09, -8.650765867399375e-09, 0.016508971793308777)"
1710962845.5156858,73690,1710962845,512524843,mocap,crazy08/base_link,2.24748428126546,1.0930086276499649,0.8287158594368336,-0.00166133978549128,0.002007719148329917,-0.008298085200596269,-0.999962174682606,"(7.75543059364771e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.75543059364771e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.75543059364771e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.75543658905568e-07, -1.2268929832790328e-12, -6.122575517957997e-13, 0.0, 0.0, 0.0, -1.2268929832790475e-12, 7.755469225913535e-07, -2.0254434646597953e-13, 0.0, 0.0, 0.0, -6.122575517958376e-13, -2.0254434646602043e-13, 7.755471892094382e-07)",-0.008342976094754033,0.023134530290777243,0.007733872627315647,0.4481633283126575,-0.692897372853777,0.5675997904215341,"(0.017122429348002517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017122429348002517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017122429348002517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0171224669518063, -2.408103576421975e-08, -1.6247993321889377e-08, 0.0, 0.0, 0.0, -2.408103576421942e-08, 0.017122540541309912, -8.791995830589164e-09, 0.0, 0.0, 0.0, -1.6247993321886558e-08, -8.791995830585697e-09, 0.017122570069960555)"
1710962845.5256588,73691,1710962845,522028446,mocap,crazy08/base_link,2.2474320682570483,1.0932138111604104,0.8285846614839235,0.002044997050268499,0.007385895764773845,-0.009431962695312955,-0.9999261495783348,"(7.75178801536146e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.75178801536146e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.75178801536146e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.751818419936776e-07, 8.181601054442268e-13, -6.073920726802474e-13, 0.0, 0.0, 0.0, 8.181601054441213e-13, 7.75180195424869e-07, 1.3560874894194866e-12, 0.0, 0.0, 0.0, -6.073920726803302e-13, 1.3560874894194212e-12, 7.751810637888116e-07)",-0.006699342723724027,0.0222339833376476,-0.00466420649677945,-0.2517006028640226,-0.9511372214628837,0.3718647179762539,"(0.01732363086338952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01732363086338952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01732363086338952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017323733743483883, 2.4963104740416192e-08, -4.9961482928178096e-08, 0.0, 0.0, 0.0, 2.496310474040878e-08, 0.017323782770210475, 4.006063920260933e-08, 0.0, 0.0, 0.0, -4.996148292818544e-08, 4.0060639202614494e-08, 0.01732380466819756)"
1710962845.5359225,73692,1710962845,531996012,mocap,crazy08/base_link,2.2475567775315546,1.0934701025007665,0.8287291688308366,-0.0029354065019070214,0.00029603844706358324,-0.007209183737182777,-0.999969661249667,"(7.85502637349721e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.85502637349721e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.85502637349721e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.855056384669923e-07, -1.1259894871612126e-12, 2.8704625166079644e-13, 0.0, 0.0, 0.0, -1.1259894871612716e-12, 7.855037533096896e-07, 8.503551223338935e-13, 0.0, 0.0, 0.0, 2.870462516609483e-13, 8.503551223339012e-13, 7.85506142276563e-07)",0.004724467613305607,0.024366215553697012,0.006736015793959559,0.48600479427360643,0.46665057913441643,-0.10855314600888888,"(0.017052774606351503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017052774606351503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017052774606351503, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01705298862124659, -1.669051079344289e-09, -1.4069001282297594e-08, 0.0, 0.0, 0.0, -1.6690510793477234e-09, 0.017052861666406825, 8.347412710074059e-08, 0.0, 0.0, 0.0, -1.4069001282301552e-08, 8.347412710074024e-08, 0.01705297926794671)"
1710962845.544917,73693,1710962845,541655064,mocap,crazy08/base_link,2.2475512222108622,1.093713839321822,0.8285384998239893,-0.0013432937957877774,0.002686377209089044,-0.0069395947429766736,-0.999971410073356,"(7.799482804733966e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.799482804733966e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.799482804733966e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.799500387127076e-07, -9.507911039488123e-13, 1.4113131970289165e-13, 0.0, 0.0, 0.0, -9.507911039488624e-13, 7.799497104722808e-07, 5.251602516121648e-13, 0.0, 0.0, 0.0, 1.4113131970286156e-13, 5.25160251612166e-13, 7.799509651489873e-07)",0.0016537909633077864,0.024829370760999853,-0.00857794691373204,0.01563361220044107,-0.09102621131821031,-0.0793715204876444,"(0.01715341843633157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01715341843633157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01715341843633157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017153533465670563, -3.027834153780203e-08, 4.7274033917566285e-09, 0.0, 0.0, 0.0, -3.027834153780217e-08, 0.017153471951303727, 3.923927857915154e-08, 0.0, 0.0, 0.0, 4.7274033917586005e-09, 3.923927857915289e-08, 0.01715355017464404)"
1710962845.5557423,73694,1710962845,552554369,mocap,crazy08/base_link,2.2475715755385086,1.0940112649566005,0.8283494316008682,0.0026173521453371944,0.005926417777186028,-0.006712061491030543,-0.9999564866886167,"(8.011369293499625e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.011369293499625e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.011369293499625e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.011376337993219e-07, -3.6197169147711394e-14, -3.5642526679901114e-14, 0.0, 0.0, 0.0, -3.619716914768886e-14, 8.011371675122918e-07, 2.082868171650035e-13, 0.0, 0.0, 0.0, -3.5642526679919517e-14, 2.0828681716497533e-13, 8.011375631503911e-07)",0.0017991521209648074,0.026543258695240223,-0.01413114423843288,-0.4468798400001382,-0.4099434825141298,-0.058444168090309764,"(0.016491324527668376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016491324527668376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016491324527668376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016491356881242064, -1.7034023101572078e-08, 4.978717622089895e-09, 0.0, 0.0, 0.0, -1.70340231015728e-08, 0.016491346266566904, 8.070472234978822e-09, 0.0, 0.0, 0.0, 4.9787176220905965e-09, 8.070472234981019e-09, 0.016491370474497634)"
