Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1710962846.355487,1,1710962846,355265140,base_link,2.1394743624350268,0.992870425351484,0.8266409677406699,0.11547042388563622,-0.1084991610895689,-0.01268978307266918,0.9872859173796108
1710962846.397973,2,1710962846,397665977,base_link,2.110043667268814,0.9617863475685918,0.8266084344598161,0.11927629071728717,-0.1136063389679407,-0.013739538485399104,0.9862443872089892
1710962846.4434464,3,1710962846,443152904,base_link,2.0788085401464063,0.9287964669168398,0.8265739065236789,0.12106814297767829,-0.11520644565008056,-0.014148246374787949,0.9858345737298574
1710962846.4846632,4,1710962846,484364986,base_link,2.0505098769541696,0.8989080173626747,0.8265426246136792,0.11968835414678622,-0.11672865945679953,-0.01417196787755345,0.9858236522165258
1710962846.5255861,5,1710962846,525487184,base_link,2.022147776700973,0.8689525669264012,0.8265112725790796,0.11419902748541651,-0.1142892108637282,-0.013226661357156862,0.9867733345763223
1710962846.5659308,6,1710962846,565831184,base_link,1.9944736483075012,0.839723737817941,0.8264806810423755,0.1077473530941491,-0.1103446129816446,-0.01203420259915114,0.9879624245156992
1710962846.6068788,7,1710962846,606634855,base_link,1.9666349443715219,0.8103210875022145,0.826449907580565,0.09938248600987629,-0.10687139810991417,-0.010736723542311765,0.989235234162282
1710962846.6659334,8,1710962846,665683984,base_link,1.9260494909267474,0.7674555899457848,0.8264050436061317,0.09300346129070071,-0.10234267381516951,-0.009611013635379546,0.9903453749683548
1710962846.7086947,9,1710962846,707976818,base_link,1.8970140068352352,0.7367889257413783,0.8263729471995284,0.07981120198312631,-0.09167722972703558,-0.007371731319434836,0.9925578648950091
1710962846.7954283,10,1710962846,794975519,base_link,1.8385807760999926,0.6750729832866725,0.826308353934029,0.05970815268156639,-0.07808385715620089,-0.004684982978275425,0.9951461695095138
1710962846.8360653,11,1710962846,835961818,base_link,1.8088912511522723,0.6437155349627353,0.8262755345375424,0.050091329647240924,-0.07098215473149684,-0.0035691079550919137,0.9962126549448417
1710962846.8765335,12,1710962846,876438856,base_link,1.7808425657868043,0.6140911067022368,0.8262445289580472,0.037968213035860135,-0.0608075397189009,-0.0023147153261085657,0.9974244332304864
1710962846.954832,13,1710962846,954693078,base_link,1.727072859697031,0.557300680345724,0.8261850908462472,0.015032593783112847,-0.04250970180900994,-0.0006396817946778544,0.9989827511941647
1710962846.9956844,14,1710962846,995470523,base_link,1.6990294201890124,0.5276817926489147,0.8261540910656282,0.021226014043373924,-0.04741751152875403,-0.0010078462675342226,0.9986490976184538
1710962847.0364757,15,1710962847,36212205,base_link,1.6710289272715002,0.49810826423268906,0.8261231387590319,0.008255912499831682,-0.03965921484379423,-0.0003276920090589542,0.9991791026661416
1710962847.1148086,16,1710962847,114694595,base_link,1.617068909998847,0.44111683522985123,0.8260634902734325,-0.006974871404138833,-0.02600905479389144,0.00018147562323216141,0.9996373578974638
1710962847.15809,17,1710962847,157764434,base_link,1.5878129534504783,0.41021731267944905,0.8260311501521524,-0.009717187519472523,-0.026155392384783028,0.00025425585262693216,0.999610627729553
1710962847.2024696,18,1710962847,202270269,base_link,1.5587378009137174,0.37950875150214836,0.8259990098952539,-0.01625169213809817,-0.02210622963619478,0.0003593989653598833,0.9996234630831271
1710962847.2971208,19,1710962847,296982526,base_link,1.4937418670659974,0.31086142081953316,0.825927162086078,-0.023945467164331248,-0.018240541371054658,0.00043697634379811427,0.9995467504346396
1710962847.3922274,20,1710962847,391891002,base_link,1.4286806934524376,0.24214518527604223,0.8258552421595561,-0.00209595975753672,-0.03282087504803715,6.882846607517518e-05,0.9994590498746901
1710962847.4540927,21,1710962847,453932762,base_link,1.3839323262322658,0.19488290623459725,0.825805776416722,-0.03589089846215841,-0.005182854340400035,0.00018613973096612033,0.9993422570773567
1710962847.5073645,22,1710962847,506475210,base_link,1.348286111587632,0.15723412823524097,0.8257663723759456,-0.033438587200696875,-0.006540553166802992,0.00021883392365431702,0.9994193485029231
1710962847.5573764,23,1710962847,557104110,base_link,1.313317377775355,0.12030089116247411,0.8257277172360725,-0.03365560327339424,-0.002088107650321829,7.031651125584421e-05,0.9994313059086817
1710962847.630742,24,1710962847,630633831,base_link,1.2624056175740395,0.06652896680852738,0.8256714383549917,-0.03790214526541459,0.0009293701272257234,-3.525046585071703e-05,0.9992810227422767
1710962847.676705,25,1710962847,676588296,base_link,1.2308195377755653,0.03316841736287324,0.8256365224687257,-0.031582537334828846,-0.0015704167547428245,4.962256142109595e-05,0.9994999122882963
1710962847.7613063,26,1710962847,761204242,base_link,1.1726389077958164,-0.02828073351632132,0.825572208433169,-0.030373254129934874,0.0004152416039761116,-1.2618061494154904e-05,0.9995385399516885
1710962847.8063211,27,1710962847,806200265,base_link,1.1419216038686753,-0.060723700261060554,0.8255382529091799,-0.03568372998062654,0.007194458539604961,-0.0002568953853894932,0.9993372029429068
1710962847.8717558,28,1710962847,871467828,base_link,1.097166843990238,-0.10799273109296226,0.8254887800997732,-0.0337359346893658,0.007782028626686617,-0.0002626915064201801,0.9994004491365115
1710962847.9194207,29,1710962847,919047355,base_link,1.0661808758458153,-0.14071945530181518,0.8254545275889686,-0.030514672656901255,0.0076704486943391615,-0.00023417718165006174,0.999504859483193
