Time,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1710962845.4670703,-0.8550795316696167,-1.0642062425613403,41998.5703125,0.0,0.0,0.4623833894729614
1710962845.4776,-0.7938218116760254,-0.8067006468772888,42135.5234375,0.0,0.0,0.04556123912334442
1710962845.4871473,-0.6329200267791748,-0.8386929035186768,42199.3203125,0.0,0.0,0.10142691433429718
1710962845.4959679,-0.622078537940979,-0.7739537954330444,42272.6328125,0.0,0.0,0.035739317536354065
1710962845.5076878,-0.7460280060768127,-0.643329381942749,41901.87109375,0.0,0.0,0.24757683277130127
1710962845.5169125,-0.5715348124504089,-0.8269882798194885,41912.1015625,0.0,0.0,0.7286016941070557
1710962845.5263894,-0.5992679595947266,-0.8418480753898621,42073.3984375,0.0,0.0,0.8614674210548401
1710962845.5369675,-0.876922070980072,-0.7909287214279175,41919.0625,0.0,0.0,0.6110395789146423
1710962845.545747,-0.7963058948516846,-0.767940878868103,42118.375,0.0,0.0,0.5780515074729919
1710962845.5570226,-0.7959155440330505,-0.7180535197257996,42196.21484375,0.0,0.0,0.5541583299636841
1710962845.5667524,-0.9561427235603333,-0.7451510429382324,41962.8046875,0.0,0.0,0.4324817657470703
1710962845.5771937,-0.8452065587043762,-0.8082088232040405,42056.84375,0.0,0.0,0.6106798052787781
1710962845.5868804,-0.8184078335762024,-0.6993528008460999,42092.5546875,0.0,0.0,0.5927591323852539
1710962845.5971,-0.9235290884971619,-0.663719892501831,41918.58203125,0.0,0.0,0.5962756276130676
1710962845.6078784,-1.2988612651824951,-0.7208467125892639,42131.171875,0.0,0.0,0.20506462454795837
1710962845.6173065,-1.0278276205062866,-0.6623351573944092,42280.93359375,0.0,0.0,0.08300502598285675
1710962845.6266668,-0.9698572158813477,-0.5827556252479553,42069.21484375,0.0,0.0,-0.07795673608779907
1710962845.6382134,-0.7596882581710815,-0.5189142227172852,42216.81640625,0.0,0.0,0.08121127635240555
1710962845.6467552,-0.9010277986526489,-0.5381884574890137,42130.5859375,0.0,0.0,0.3995194435119629
1710962845.6568546,-1.0263491868972778,-0.5361911654472351,41972.60546875,0.0,0.0,0.22480106353759766
1710962845.6674397,-0.8857698440551758,-0.5654155611991882,42099.56640625,0.0,0.0,0.34258878231048584
1710962845.6770563,-0.8529742360115051,-0.5761620402336121,42144.58203125,0.0,0.0,0.4375876784324646
1710962845.6869442,-1.0552839040756226,-0.41214022040367126,42070.3515625,0.0,0.0,0.2681201696395874
1710962845.696227,-1.0467112064361572,-0.47256454825401306,41990.02734375,0.0,0.0,0.42085349559783936
1710962845.7072306,-0.9049777388572693,-0.6060312986373901,42063.14453125,0.0,0.0,0.47254258394241333
1710962845.7173593,-1.0918086767196655,-0.23987360298633575,41951.046875,0.0,0.0,0.192235067486763
1710962845.72734,-0.9636004567146301,-0.3832477629184723,42059.6640625,0.0,0.0,0.12396911531686783
1710962845.7379954,-0.865230917930603,-0.4682702422142029,42159.640625,0.0,0.0,0.09014640003442764
1710962845.7472873,-1.1617671251296997,-0.28431904315948486,41924.6640625,0.0,0.0,-0.09043657034635544
1710962845.756891,-0.9105970859527588,-0.20022530853748322,42193.19921875,0.0,0.0,-0.02900860458612442
1710962845.7674565,-0.8217422366142273,-0.38336578011512756,42176.7265625,0.0,0.0,0.24368533492088318
1710962845.7774897,-1.0204901695251465,-0.23403120040893555,42015.35546875,0.0,0.0,-0.2069411277770996
1710962845.7875926,-0.8982688188552856,-0.20224769413471222,42171.82421875,0.0,0.0,-0.10794483870267868
1710962845.797587,-0.83139568567276,-0.2604345381259918,42166.43359375,0.0,0.0,0.05258416011929512
