Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1710962969.363946,53,1710962969,363624095,base_link,1.6272616023205229,0.4749999999999999,0.825,-0.08892975174639692,0.03086633220379485,-0.002757189014714987,0.995555707481679
1710962969.4113507,54,1710962969,411035537,base_link,1.674715006320523,0.4749999999999999,0.825,-0.0787295064497384,0.028240685147379742,-0.0022311990656182024,0.9964934271069311
1710962969.458991,55,1710962969,458570480,base_link,1.7132790972971814,0.4874186459457724,0.8332790972971816,-0.13175281134167585,-0.029624916088727037,0.003939281329794214,0.9908319954023009
1710962969.5059276,56,1710962969,505768775,base_link,1.7362612963005857,0.5218919444508787,0.8562612963005859,-0.12844395412978563,-0.030780754546261262,0.003988577882398235,0.9912309453621515
1710962969.5701005,57,1710962969,569858074,base_link,1.7672006778210116,0.5683010167315177,0.8872006778210119,-0.12237474250953359,-0.039027436082091936,0.004815922261109804,0.9917046377431935
1710962969.6153493,58,1710962969,615152835,base_link,1.789264153331992,0.601396229997988,0.9092641533319921,-0.11853818362767242,-0.03791121409374535,0.004529185438075243,0.9922151608131464
1710962969.7006526,59,1710962969,700335979,base_link,1.8306579475970692,0.663486921395604,0.9506579475970695,-0.10584546158638355,-0.03844058797767137,0.004094842390705157,0.9936308629079974
1710962969.7956996,60,1710962969,795100450,base_link,1.8753198953424448,0.7304798430136671,0.9953198953424449,-0.090413316843586,-0.041045978155274304,0.003729560138486379,0.995051129437976
1710962969.8593745,61,1710962969,858977317,base_link,1.9076041703736137,0.7789062555604206,1.0276041703736138,-0.09270797331487551,-0.014196138132929395,0.001321923213021678,0.9955912584313796
1710962969.9087455,62,1710962969,908329486,base_link,1.9313148488953056,0.8144722733429582,1.0513148488953057,-0.06503949647434934,-0.039104212627498046,0.0025506822677717838,0.9971129416836969
1710962969.9663618,63,1710962969,965682268,base_link,1.9580316172738743,0.8545474259108111,1.0780316172738744,-0.06314165093380715,-0.028499283152176612,0.0018038282915337177,0.9975959447495063
1710962970.064746,64,1710962970,64142227,base_link,2.21,1.2,1.25,0.008735287254884342,-0.0575930131736878,-0.0005039473168397658,0.9983018008734893
1710962970.1132762,65,1710962970,112858295,base_link,2.21,1.2,1.25,0.03129878670633395,-0.06189773629648811,-0.0019420047868288677,0.9975897377226219
1710962970.179331,66,1710962970,178999662,base_link,2.21,1.2,1.25,0.04535596413317177,-0.055791233506552,-0.002537039896350557,0.9974085111978602
1710962970.269964,67,1710962970,269821643,base_link,2.21,1.2,1.25,0.06784066361866038,-0.05560386709483333,-0.003786826829719306,0.9961383007727599
1710962970.3178244,68,1710962970,317696094,base_link,2.21,1.2,1.25,0.07023876428797446,-0.05071199427158095,-0.0035754130991504066,0.9962339213505369
1710962970.3659365,69,1710962970,365538835,base_link,2.21,1.2,1.25,0.0699483091861527,-0.046029292069183346,-0.003231035142513984,0.9964828642407837
1710962970.4147139,70,1710962970,414382219,base_link,2.21,1.2,1.25,0.07210669754400466,-0.039919944184546356,-0.002888334342808393,0.9965935378830851
1710962970.462202,71,1710962970,462057590,base_link,2.21,1.2,1.25,0.06867635470279296,-0.036167777672803374,-0.002491394987804852,0.9969800615428384
1710962970.5090528,72,1710962970,508774757,base_link,2.21,1.2,1.25,0.04706746043214033,-0.029403423975299072,-0.0013860819760320427,0.9984578967606763
1710962970.5584834,73,1710962970,558202028,base_link,2.21,1.2,1.25,0.07669576740310073,-0.031222059103690938,-0.0024028591867752244,0.9965626766819554
1710962970.6097908,74,1710962970,609675884,base_link,2.21,1.2,1.25,0.06166682317931559,-0.026388805639704468,-0.0016309891673561712,0.9977465478417938
1710962970.6562195,75,1710962970,656059741,base_link,2.21,1.2,1.25,0.057419493302893,-0.02206290252429351,-0.0012692452497823148,0.9981055150321224
1710962970.7091088,76,1710962970,708969354,base_link,2.21,1.2,1.25,0.05156341606386512,-0.018440290396352057,-0.0009522737241428859,0.9984990050013456
1710962970.7622318,77,1710962970,761982202,base_link,2.21,1.2,1.25,0.050266468955468,-0.013644833564520143,-0.0006868100209305656,0.9986423929053586
1710962970.8108926,78,1710962970,810762405,base_link,2.21,1.2,1.25,0.03974513545397762,-0.010726637726688915,-0.0004266934280832704,0.9991521812934924
1710962970.8588831,79,1710962970,858556747,base_link,2.21,1.2,1.25,0.03082973876227553,-0.007580781670501328,-0.00023383139875315944,0.9994958750690225
1710962970.9083607,80,1710962970,908105611,base_link,2.21,1.2,1.25,0.0269495236494094,-0.0053825793154647,-0.00014511275856766441,0.9996222936475906
1710962970.9545882,81,1710962970,954269886,base_link,2.21,1.2,1.25,0.016502795317812603,-0.004529326071219397,-7.475748872019104e-05,0.9998535579590427
1710962971.0001745,82,1710962971,47206,base_link,2.21,1.2,1.25,0.01913261840768609,-0.001559213149969205,-2.983732808656054e-05,0.9998157384623192
1710962971.0482197,83,1710962971,47960519,base_link,2.21,1.2,1.25,0.01443373317819324,3.4108945443677434e-05,4.92370708929778e-07,0.9998958276655014
1710962971.094737,84,1710962971,94486951,base_link,2.21,1.2,1.25,0.00750733235833286,-0.0008354707345717804,-6.272335426382568e-06,0.9999714705481207
1710962971.1414304,85,1710962971,141134500,base_link,2.21,1.2,1.25,0.006584243040182438,0.003991457801133848,2.6281507304252325e-05,0.9999703572193988
1710962971.190867,86,1710962971,190512895,base_link,2.21,1.2,1.25,0.0013403298577005633,0.0020319703700749647,2.7235186259482927e-06,0.9999970372980462
1710962971.2379436,87,1710962971,237623214,base_link,2.21,1.2,1.25,-0.0008227976557658803,0.004122897489310186,-3.3923403696018698e-06,0.9999911623153489
1710962971.3060348,88,1710962971,305717706,base_link,2.21,1.2,1.25,-0.004229995867158306,0.0038001164487447337,-1.6074736755348396e-05,0.9999838328650832
1710962971.3665624,89,1710962971,366209506,base_link,2.21,1.2,1.25,-0.004871081098090671,0.00581238677254928,-2.831342153604269e-05,0.9999712435501794
1710962971.431486,90,1710962971,431133985,base_link,2.21,1.2,1.25,-0.006718903117999162,0.004303047447681636,-2.8912679228652076e-05,0.9999681691372035
1710962971.5118856,91,1710962971,511558294,base_link,2.21,1.2,1.25,-0.008086026901872816,0.004092509880310299,-3.309350405998251e-05,0.999958932375046
1710962971.5919251,92,1710962971,591610193,base_link,2.21,1.2,1.25,-0.009074433037374794,0.003398365004694464,-3.083968355432236e-05,0.9999530513125398
1710962971.6391973,93,1710962971,639064550,base_link,2.21,1.2,1.25,-0.0084581361240447,0.004085390430155894,-3.455631289245439e-05,0.9999558831889543
1710962971.6867685,94,1710962971,686457395,base_link,2.21,1.2,1.25,-0.007827419054477315,0.0036052199808318517,-2.8220615521769924e-05,0.9999628658622441
1710962971.735955,95,1710962971,735588550,base_link,2.21,1.2,1.25,-0.008667098928548196,0.003447806185731391,-2.988377737335628e-05,0.9999564956214987
1710962971.7879949,96,1710962971,787455558,base_link,2.21,1.2,1.25,-0.008708147504090717,0.0023453315603620675,-2.0424323774550342e-05,0.9999593327579708
1710962971.8579702,97,1710962971,857553005,base_link,2.21,1.2,1.25,-0.008275212121820502,0.0014870965323582391,-1.2306474235480598e-05,0.9999646540037268
1710962971.953555,98,1710962971,953367948,base_link,2.21,1.2,1.25,-0.008657802484816748,0.0024250191932532607,-2.09961858664426e-05,0.9999595798317082
1710962972.0188437,99,1710962972,18532514,base_link,2.21,1.2,1.25,-0.007843620184973983,0.002785168891286044,-2.1846563712552817e-05,0.9999653593896983
1710962972.1051724,100,1710962972,104989290,base_link,2.21,1.2,1.25,-0.008246426190556577,0.002761339882768711,-2.277204666083216e-05,0.9999621847542883
1710962972.150601,101,1710962972,150332450,base_link,2.21,1.2,1.25,-0.007257323251077252,0.0024680119020468435,-1.7911686415030388e-05,0.9999706194962191
1710962972.2140017,102,1710962972,213740587,base_link,2.21,1.2,1.25,-0.007380556946330422,0.002400609844510066,-1.7718371312052474e-05,0.9999698816152394
1710962972.2615407,103,1710962972,261256933,base_link,2.21,1.2,1.25,-0.007864929695768077,0.0012202246857200847,-9.597285346627457e-06,0.9999683264186368
1710962972.3088496,104,1710962972,308537483,base_link,2.21,1.2,1.25,-0.008009186505961226,0.0012467516505227725,-9.985794542169308e-06,0.9999671486814546
1710962972.3558822,105,1710962972,355578184,base_link,2.21,1.2,1.25,-0.007840976724921732,-0.00014444504520028323,1.1326250672110094e-06,0.9999692486363495
1710962972.4021513,106,1710962972,401785373,base_link,2.21,1.2,1.25,-0.009017522465936787,-0.00044020309133946113,3.969703053292597e-06,0.9999592444165194
1710962972.4533658,107,1710962972,453051567,base_link,2.21,1.2,1.25,-0.008754607414601576,-0.0021999032878267937,1.9260074336247138e-05,0.9999592576218242
1710962972.5073826,108,1710962972,506966352,base_link,2.21,1.2,1.25,-0.007789086643276092,-0.0013036491609453567,1.0154552939043068e-05,0.9999688147762479
1710962972.5532715,109,1710962972,553128719,base_link,2.21,1.2,1.25,-0.008407936222213913,-0.0037454335942145446,3.1492700885584694e-05,0.9999576377746631
1710962972.6290724,110,1710962972,628569841,base_link,2.21,1.2,1.25,-0.006863355948785935,-0.0015030191202659372,1.0316009847383392e-05,0.9999753172814939
1710962972.6851313,111,1710962972,684957742,base_link,2.21,1.2,1.25,-0.006199462274485222,-0.0035505978760171177,2.2012359353003438e-05,0.9999744793931924
1710962972.748759,112,1710962972,748358249,base_link,2.21,1.2,1.25,-0.006772724415667971,-0.0035292585597023643,2.3903392721707074e-05,0.9999708365580648
1710962972.83387,113,1710962972,833606004,base_link,2.21,1.2,1.25,-0.006655311895781083,-0.005134710257477183,3.417430565058272e-05,0.99996466957901
1710962972.889995,114,1710962972,889688491,base_link,2.21,1.2,1.25,-0.004983839994371597,-0.005265677391929749,2.6243983372331297e-05,0.9999737163004676
