Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,values_0,values_1,values_2,values_3
1710962966.5612264,84429,1710962966,560669325,crazy08/base_link,47782.0,35016.0,38306.0,42192.0
1710962966.572044,84430,1710962966,571413514,crazy08/base_link,46175.0,35117.0,40369.0,41635.0
1710962966.5813968,84431,1710962966,580776124,crazy08/base_link,45362.0,33730.0,40996.0,43208.0
1710962966.592003,84432,1710962966,591401651,crazy08/base_link,44898.0,35490.0,42306.0,41446.0
1710962966.602608,84433,1710962966,602005318,crazy08/base_link,43825.0,35677.0,43349.0,41289.0
1710962966.6111856,84434,1710962966,610508509,crazy08/base_link,42522.0,37354.0,44720.0,39544.0
1710962966.6214159,84435,1710962966,620828436,crazy08/base_link,42013.0,38969.0,45215.0,37943.0
1710962966.6319137,84436,1710962966,631332364,crazy08/base_link,43140.0,40406.0,45310.0,37556.0
1710962966.6421952,84437,1710962966,641631631,crazy08/base_link,42817.0,42471.0,45937.0,35187.0
1710962966.6508486,84438,1710962966,650234364,crazy08/base_link,43146.0,42566.0,45822.0,34878.0
1710962966.6610086,84439,1710962966,660364492,crazy08/base_link,43109.0,44595.0,46231.0,32477.0
1710962966.6719532,84440,1710962966,671290937,crazy08/base_link,43574.0,43382.0,45540.0,33916.0
1710962966.6820393,84441,1710962966,681404640,crazy08/base_link,45065.0,42253.0,45319.0,34727.0
1710962966.6908002,84442,1710962966,690113528,crazy08/base_link,44826.0,41332.0,44966.0,36240.0
1710962966.7014222,84443,1710962966,700785093,crazy08/base_link,44528.0,39788.0,45602.0,37446.0
1710962966.7114248,84444,1710962966,710751566,crazy08/base_link,43860.0,40116.0,45766.0,37622.0
1710962966.7211106,84445,1710962966,720484910,crazy08/base_link,44694.0,38322.0,46052.0,40636.0
1710962966.7315292,84446,1710962966,730891325,crazy08/base_link,44186.0,38580.0,46380.0,40558.0
1710962966.7417421,84447,1710962966,741134781,crazy08/base_link,42592.0,37952.0,47874.0,41286.0
1710962966.7524273,84448,1710962966,751797172,crazy08/base_link,42051.0,38681.0,48195.0,40777.0
1710962966.7610776,84449,1710962966,760469099,crazy08/base_link,41481.0,38701.0,48319.0,41203.0
1710962966.7699876,84450,1710962966,769392115,crazy08/base_link,42538.0,39786.0,47400.0,39980.0
1710962966.7906454,84451,1710962966,790049736,crazy08/base_link,45104.0,41396.0,45236.0,39472.0
1710962966.8012724,84452,1710962966,800642672,crazy08/base_link,44343.0,43709.0,45265.0,37891.0
1710962966.8120208,84453,1710962966,811303903,crazy08/base_link,45274.0,42550.0,44748.0,38636.0
1710962966.8222148,84454,1710962966,821472791,crazy08/base_link,44517.0,46055.0,44519.0,36117.0
1710962966.8330958,84455,1710962966,832479836,crazy08/base_link,44903.0,45511.0,44821.0,35973.0
1710962966.8416052,84456,1710962966,840994090,crazy08/base_link,45979.0,43879.0,43195.0,38779.0
1710962966.851783,84457,1710962966,851139956,crazy08/base_link,45402.0,42778.0,44478.0,39174.0
1710962966.861085,84458,1710962966,860279322,crazy08/base_link,43856.0,43052.0,45070.0,39854.0
1710962966.871201,84459,1710962966,870612268,crazy08/base_link,43906.0,42210.0,45684.0,40032.0
1710962966.8808532,84460,1710962966,880259128,crazy08/base_link,42693.0,42249.0,46145.0,41861.0
1710962966.8913853,84461,1710962966,890776060,crazy08/base_link,42874.0,42526.0,46898.0,40650.0
1710962966.9019985,84462,1710962966,901248766,crazy08/base_link,42025.0,44621.0,46499.0,39803.0
1710962966.9108,84463,1710962966,910209738,crazy08/base_link,42540.0,44876.0,46746.0,38786.0
1710962966.9216588,84464,1710962966,921054814,crazy08/base_link,43273.0,45081.0,44391.0,40479.0
1710962966.9324238,84465,1710962966,931666012,crazy08/base_link,45123.0,44673.0,43917.0,39511.0
1710962966.9413931,84466,1710962966,940731043,crazy08/base_link,44869.0,45931.0,42919.0,39505.0
1710962966.9519908,84467,1710962966,951357056,crazy08/base_link,46224.0,45892.0,42972.0,38136.0
1710962966.9610405,84468,1710962966,960354732,crazy08/base_link,45645.0,46249.0,42783.0,39335.0
1710962966.9716482,84469,1710962966,971023038,crazy08/base_link,44569.0,45953.0,44831.0,38659.0
1710962966.9809525,84470,1710962966,980350743,crazy08/base_link,43042.0,47292.0,45148.0,38530.0
1710962966.9914935,84471,1710962966,990811332,crazy08/base_link,42339.0,47915.0,46695.0,37063.0
1710962967.0023792,84472,1710962967,1758123,crazy08/base_link,38068.0,50080.0,49624.0,36240.0
1710962967.0113482,84473,1710962967,10733661,crazy08/base_link,38716.0,46676.0,50142.0,38002.0
1710962967.022096,84474,1710962967,21264594,crazy08/base_link,36381.0,47517.0,51805.0,37833.0
1710962967.0305495,84475,1710962967,29936447,crazy08/base_link,38549.0,45701.0,50569.0,38717.0
1710962967.0409038,84476,1710962967,40307579,crazy08/base_link,41000.0,43794.0,48742.0,40000.0
1710962967.05193,84477,1710962967,51254764,crazy08/base_link,43684.0,39652.0,47252.0,42948.0
1710962967.0607677,84478,1710962967,60132467,crazy08/base_link,45838.0,37400.0,46544.0,43754.0
1710962967.0716975,84479,1710962967,71079594,crazy08/base_link,55006.0,29190.0,37162.0,53070.0
1710962967.0809708,84480,1710962967,80249791,crazy08/base_link,47392.0,33732.0,46650.0,46654.0
1710962967.091401,84481,1710962967,90705953,crazy08/base_link,44158.0,34528.0,48738.0,47004.0
1710962967.1020815,84482,1710962967,101361592,crazy08/base_link,42554.0,36670.0,51312.0,43892.0
1710962967.1110137,84483,1710962967,110355525,crazy08/base_link,41069.0,42623.0,51481.0,39255.0
1710962967.1214333,84484,1710962967,120832529,crazy08/base_link,41287.0,46797.0,52257.0,34087.0
1710962967.1320136,84485,1710962967,131408619,crazy08/base_link,44040.0,47790.0,48598.0,34000.0
1710962967.1410623,84486,1710962967,140413153,crazy08/base_link,44464.0,50974.0,50030.0,28960.0
1710962967.152205,84487,1710962967,151492470,crazy08/base_link,44612.0,50948.0,48478.0,30390.0
1710962967.1606374,84488,1710962967,160011312,crazy08/base_link,46626.0,51032.0,46764.0,28510.0
1710962967.1722713,84489,1710962967,171580173,crazy08/base_link,46621.0,46671.0,45811.0,33829.0
1710962967.181823,84490,1710962967,181096329,crazy08/base_link,47570.0,44956.0,45682.0,34724.0
1710962967.1903605,84491,1710962967,189697389,crazy08/base_link,46717.0,42097.0,45181.0,38937.0
1710962967.2013268,84492,1710962967,200688737,crazy08/base_link,45575.0,39245.0,45739.0,40665.0
1710962967.2106075,84493,1710962967,209965687,crazy08/base_link,44400.0,37358.0,46366.0,43100.0
1710962967.2219021,84494,1710962967,221284985,crazy08/base_link,42784.0,35920.0,48606.0,43914.0
1710962967.230831,84495,1710962967,230206908,crazy08/base_link,42834.0,38142.0,47976.0,42272.0
1710962967.2417276,84496,1710962967,241090377,crazy08/base_link,43888.0,39826.0,46934.0,40576.0
1710962967.2505102,84497,1710962967,249907731,crazy08/base_link,46497.0,41667.0,43271.0,38837.0
1710962967.2612226,84498,1710962967,260422906,crazy08/base_link,46153.0,45721.0,42947.0,35451.0
1710962967.2714236,84499,1710962967,270738355,crazy08/base_link,47300.0,46662.0,41908.0,34402.0
1710962967.2806206,84500,1710962967,280040575,crazy08/base_link,46679.0,49431.0,42227.0,31935.0
1710962967.291658,84501,1710962967,290963389,crazy08/base_link,45448.0,50290.0,43816.0,30362.0
1710962967.3023696,84502,1710962967,301734479,crazy08/base_link,44376.0,48278.0,44674.0,32588.0
1710962967.3112612,84503,1710962967,310559848,crazy08/base_link,41938.0,45486.0,47404.0,35088.0
1710962967.3221054,84504,1710962967,321428055,crazy08/base_link,39991.0,44655.0,49217.0,36053.0
1710962967.3307605,84505,1710962967,330130333,crazy08/base_link,38952.0,41674.0,50356.0,38934.0
1710962967.3411264,84506,1710962967,340478004,crazy08/base_link,37713.0,40921.0,51693.0,39589.0
1710962967.352005,84507,1710962967,351361340,crazy08/base_link,38839.0,39095.0,50611.0,41371.0
1710962967.360595,84508,1710962967,359996008,crazy08/base_link,39328.0,40110.0,50278.0,40200.0
1710962967.3717065,84509,1710962967,371065003,crazy08/base_link,48757.0,33933.0,39867.0,45627.0
1710962967.3807209,84510,1710962967,380087329,crazy08/base_link,44163.0,39139.0,44717.0,40165.0
1710962967.3916218,84511,1710962967,391007537,crazy08/base_link,45014.0,39682.0,43928.0,39560.0
1710962967.4002697,84512,1710962967,399577195,crazy08/base_link,45549.0,40231.0,43763.0,38641.0
1710962967.410851,84513,1710962967,410230775,crazy08/base_link,45190.0,41680.0,43910.0,37404.0
1710962967.4216392,84514,1710962967,421006293,crazy08/base_link,45044.0,43106.0,44626.0,35408.0
1710962967.43057,84515,1710962967,429911402,crazy08/base_link,44178.0,42054.0,44382.0,36218.0
1710962967.440936,84516,1710962967,440330846,crazy08/base_link,43229.0,42781.0,45617.0,35205.0
1710962967.4514935,84517,1710962967,450870595,crazy08/base_link,42352.0,43426.0,46084.0,34970.0
1710962967.461965,84518,1710962967,461293935,crazy08/base_link,40929.0,42799.0,47407.0,35697.0
1710962967.4708066,84519,1710962967,470190196,crazy08/base_link,40536.0,42472.0,47656.0,36168.0
1710962967.4818223,84520,1710962967,481250223,crazy08/base_link,40591.0,42445.0,47737.0,36059.0
1710962967.4906855,84521,1710962967,489991720,crazy08/base_link,41093.0,40843.0,46851.0,38045.0
1710962967.5012805,84522,1710962967,500688241,crazy08/base_link,41694.0,41242.0,46292.0,37604.0
1710962967.5103407,84523,1710962967,509721261,crazy08/base_link,44839.0,39751.0,43441.0,39033.0
1710962967.521207,84524,1710962967,520579857,crazy08/base_link,43386.0,40240.0,44840.0,38598.0
1710962967.5314918,84525,1710962967,530898172,crazy08/base_link,43343.0,40961.0,44967.0,37793.0
1710962967.5427678,84526,1710962967,542103808,crazy08/base_link,42635.0,41385.0,45757.0,37287.0
1710962967.5508482,84527,1710962967,550217238,crazy08/base_link,42939.0,42309.0,45401.0,36415.0
1710962967.560718,84528,1710962967,560130348,crazy08/base_link,41781.0,40581.0,45869.0,36749.0
1710962967.5717387,84529,1710962967,571113947,crazy08/base_link,41679.0,42881.0,45643.0,34777.0
1710962967.5816545,84530,1710962967,581032011,crazy08/base_link,41015.0,43207.0,46235.0,34523.0
1710962967.5904322,84531,1710962967,589790216,crazy08/base_link,41294.0,42374.0,45960.0,35352.0
1710962967.6010742,84532,1710962967,600445673,crazy08/base_link,41484.0,41882.0,45610.0,36004.0
1710962967.6093702,84533,1710962967,608728139,crazy08/base_link,41636.0,42224.0,45442.0,35678.0
1710962967.6212525,84534,1710962967,620486232,crazy08/base_link,42546.0,40086.0,44126.0,38290.0
1710962967.6316936,84535,1710962967,631060865,crazy08/base_link,42369.0,39907.0,44425.0,38347.0
1710962967.6404436,84536,1710962967,639878922,crazy08/base_link,42388.0,39874.0,44178.0,38608.0
1710962967.65124,84537,1710962967,650632272,crazy08/base_link,42074.0,39756.0,44840.0,38378.0
1710962967.662084,84538,1710962967,661424700,crazy08/base_link,41553.0,39597.0,45545.0,38353.0
1710962967.6706622,84539,1710962967,670059550,crazy08/base_link,41677.0,40139.0,45537.0,37695.0
1710962967.6807613,84540,1710962967,680170962,crazy08/base_link,42139.0,40049.0,44491.0,38057.0
1710962967.6914973,84541,1710962967,690703945,crazy08/base_link,41649.0,40863.0,45391.0,36833.0
1710962967.7021475,84542,1710962967,701455204,crazy08/base_link,40293.0,41875.0,46759.0,35809.0
1710962967.7108934,84543,1710962967,710342184,crazy08/base_link,40911.0,42131.0,45935.0,35759.0
1710962967.7220128,84544,1710962967,721369584,crazy08/base_link,40873.0,44313.0,45765.0,33785.0
1710962967.730884,84545,1710962967,730233675,crazy08/base_link,40415.0,45765.0,46377.0,32715.0
1710962967.7413888,84546,1710962967,740733197,crazy08/base_link,41803.0,45961.0,44885.0,32623.0
1710962967.7520332,84547,1710962967,751368579,crazy08/base_link,42601.0,44757.0,44377.0,33537.0
1710962967.7607453,84548,1710962967,760139771,crazy08/base_link,43767.0,43335.0,43423.0,34747.0
1710962967.7713656,84549,1710962967,770739681,crazy08/base_link,44264.0,40722.0,43074.0,37212.0
1710962967.781669,84550,1710962967,781001358,crazy08/base_link,44209.0,39353.0,42723.0,38987.0
1710962967.7901196,84551,1710962967,789495691,crazy08/base_link,43559.0,39231.0,43747.0,38735.0
1710962967.801179,84552,1710962967,800559214,crazy08/base_link,42545.0,39329.0,44677.0,38721.0
1710962967.8100295,84553,1710962967,809395805,crazy08/base_link,41176.0,39556.0,45094.0,37758.0
1710962967.8205605,84554,1710962967,819961201,crazy08/base_link,39998.0,39636.0,46336.0,37614.0
1710962967.8307357,84555,1710962967,830107153,crazy08/base_link,39403.0,39801.0,46877.0,37503.0
1710962967.8410394,84556,1710962967,840363771,crazy08/base_link,39689.0,40535.0,46157.0,37203.0
1710962967.8517494,84557,1710962967,851137767,crazy08/base_link,35426.0,31734.0,51002.0,45726.0
1710962967.8603444,84558,1710962967,859651343,crazy08/base_link,35825.0,34265.0,51137.0,42661.0
1710962967.8711555,84559,1710962967,870539624,crazy08/base_link,38698.0,36880.0,48224.0,40086.0
1710962967.8808458,84560,1710962967,880176063,crazy08/base_link,41867.0,40953.0,45773.0,35295.0
1710962967.8915827,84561,1710962967,890970789,crazy08/base_link,44494.0,42982.0,42986.0,33426.0
1710962967.9011288,84562,1710962967,900445850,crazy08/base_link,47257.0,45745.0,40393.0,30021.0
1710962967.9116955,84563,1710962967,911048898,crazy08/base_link,46174.0,45590.0,41316.0,30336.0
1710962967.9245298,84564,1710962967,923891339,crazy08/base_link,47962.0,45770.0,40346.0,29338.0
1710962967.9312148,84565,1710962967,930577832,crazy08/base_link,45540.0,43930.0,42062.0,31884.0
1710962967.939901,84566,1710962967,939260380,crazy08/base_link,45287.0,43293.0,42917.0,31919.0
1710962967.9505978,84567,1710962967,949941012,crazy08/base_link,42905.0,39225.0,44225.0,37061.0
1710962967.9611638,84568,1710962967,960488613,crazy08/base_link,41950.0,40012.0,45464.0,35990.0
1710962967.9696896,84569,1710962967,969082203,crazy08/base_link,40093.0,38867.0,47001.0,37455.0
1710962967.9813344,84570,1710962967,980731083,crazy08/base_link,36132.0,36122.0,51466.0,40552.0
1710962967.9903407,84571,1710962967,989697672,crazy08/base_link,39364.0,35310.0,48296.0,41302.0
1710962968.0013278,84572,1710962968,679268,crazy08/base_link,40582.0,35808.0,47170.0,40712.0
1710962968.0098553,84573,1710962968,9239404,crazy08/base_link,40636.0,37674.0,46718.0,39244.0
1710962968.020581,84574,1710962968,19965047,crazy08/base_link,42676.0,38348.0,44606.0,38642.0
1710962968.030916,84575,1710962968,30290866,crazy08/base_link,44086.0,39074.0,43354.0,37758.0
1710962968.04138,84576,1710962968,40724246,crazy08/base_link,45516.0,47466.0,42774.0,29808.0
1710962968.0499597,84577,1710962968,49236522,crazy08/base_link,45567.0,41963.0,42369.0,35665.0
1710962968.0606034,84578,1710962968,59964971,crazy08/base_link,46250.0,42034.0,42032.0,35248.0
1710962968.0711029,84579,1710962968,70444109,crazy08/base_link,44359.0,42575.0,43835.0,34795.0
1710962968.0804386,84580,1710962968,79834278,crazy08/base_link,43886.0,42004.0,44436.0,35238.0
1710962968.0911522,84581,1710962968,90584918,crazy08/base_link,41514.0,41554.0,46050.0,35470.0
1710962968.1000626,84582,1710962968,99468185,crazy08/base_link,40967.0,39105.0,46543.0,37973.0
1710962968.1105058,84583,1710962968,109884407,crazy08/base_link,40634.0,39220.0,47040.0,37694.0
1710962968.1297953,84584,1710962968,129125452,crazy08/base_link,41657.0,36857.0,46003.0,40071.0
1710962968.1404574,84585,1710962968,139796234,crazy08/base_link,42154.0,37108.0,45962.0,39364.0
1710962968.1508925,84586,1710962968,150260600,crazy08/base_link,42825.0,36521.0,44859.0,40383.0
1710962968.1598437,84587,1710962968,159252739,crazy08/base_link,42432.0,38078.0,45802.0,38276.0
1710962968.1706827,84588,1710962968,170002314,crazy08/base_link,43105.0,39161.0,44477.0,37845.0
1710962968.1799128,84589,1710962968,179251372,crazy08/base_link,43337.0,39055.0,44349.0,37847.0
1710962968.1906796,84590,1710962968,190046627,crazy08/base_link,43399.0,41763.0,43999.0,35191.0
1710962968.2013202,84591,1710962968,200731122,crazy08/base_link,43410.0,41426.0,44168.0,35348.0
1710962968.209792,84592,1710962968,209228241,crazy08/base_link,43381.0,41053.0,44139.0,35779.0
1710962968.230786,84593,1710962968,230205458,crazy08/base_link,42238.0,37630.0,45202.0,39282.0
