Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,child_frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance,twist.twist.linear.x,twist.twist.linear.y,twist.twist.linear.z,twist.twist.angular.x,twist.twist.angular.y,twist.twist.angular.z,twist.covariance
1710962965.4257767,85675,1710962965,422920942,mocap,crazy08/base_link,-1.2780271139391364,1.2088460703720805,0.8481744910296052,0.010617977998168925,-0.0006790500110453151,-0.006783859593914739,0.9999203851723909,"(7.881988715005797e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.881988715005797e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.881988715005797e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.882008432910744e-07, -3.09439042310003e-13, 1.845128855570579e-13, 0.0, 0.0, 0.0, -3.094390423100039e-13, 7.881993336289713e-07, 6.99015526230303e-13, 0.0, 0.0, 0.0, 1.8451288555707698e-13, 6.99015526230305e-13, 7.882006032605425e-07)",-0.02989638039664827,-0.030733365930512544,0.004688426951371293,0.30944980534312855,0.16213276247773217,-0.010675073748979913,"(0.016726116881112217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016726116881112217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016726116881112217, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016726202238289682, -5.6539260258775515e-09, 2.824350798753153e-09, 0.0, 0.0, 0.0, -5.6539260258795185e-09, 0.01672614083809089, 3.4299466763022146e-08, 0.0, 0.0, 0.0, 2.8243507987525706e-09, 3.4299466763022424e-08, 0.016726187516347885)"
1710962965.4346676,85676,1710962965,432088852,mocap,crazy08/base_link,-1.2783996603488703,1.208533383666018,0.8483401497265227,0.013592184188958844,-0.002777182708874792,-0.005724837858115539,0.9998873766663189,"(7.686915060379661e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.686915060379661e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.686915060379661e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.686915869562338e-07, -3.889962230901681e-14, -5.6329006682681755e-14, 0.0, 0.0, 0.0, -3.8899622309014016e-14, 7.686918624340765e-07, -2.6567988905676977e-15, 0.0, 0.0, 0.0, -5.6329006682681806e-14, -2.656798890479175e-15, 7.686919008535398e-07)",-0.03564789213048483,-0.03239999500503181,0.01206801685207486,0.4936756503289699,-0.18630467062808898,0.1197551814831962,"(0.01740494101548043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01740494101548043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01740494101548043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01740499938072517, -1.5248623349106828e-08, 5.29654493968346e-09, 0.0, 0.0, 0.0, -1.5248623349106755e-08, 0.017404965532571787, 2.245282334713708e-08, 0.0, 0.0, 0.0, 5.296544939682031e-09, 2.2452823347138205e-08, 0.01740500130621346)"
1710962965.4451623,85677,1710962965,442134380,mocap,crazy08/base_link,-1.27880910074943,1.208176838061781,0.8484511522639402,0.016362933679322775,0.002425389853324051,-0.003736758558260561,0.9998561939203668,"(7.860529480099212e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.860529480099212e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.860529480099212e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.860534961212271e-07, 3.2938704778686755e-13, -1.9275554672583166e-13, 0.0, 0.0, 0.0, 3.2938704778687705e-13, 7.860537964466792e-07, 2.296600712498963e-13, 0.0, 0.0, 0.0, -1.927555467258366e-13, 2.2966007125004767e-13, 7.860540874107822e-07)",-0.038885162090595296,-0.034409033103376736,0.011511329478163844,0.5329317351620969,0.5419280442139777,0.2983619373314472,"(0.01705578966027378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01705578966027378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01705578966027378, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01705580761925825, 3.803198042560204e-09, -5.6485764983497404e-09, 0.0, 0.0, 0.0, 3.80319804256117e-09, 0.01705583592026467, 6.85604412467513e-09, 0.0, 0.0, 0.0, -5.648576498350746e-09, 6.856044124676255e-09, 0.01705584629462379)"
1710962965.4553938,85678,1710962965,452818394,mocap,crazy08/base_link,-1.2790369237140877,1.2078429250720215,0.8486722068137331,0.015039918469545319,0.002823694916135249,-0.004533128582985947,0.9998726310609165,"(7.982104120914886e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.982104120914886e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.982104120914886e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.982119524821507e-07, -9.748394130770118e-13, -4.612420175064074e-13, 0.0, 0.0, 0.0, -9.74839413076994e-13, 7.982115509874609e-07, -5.260005882430472e-13, 0.0, 0.0, 0.0, -4.612420175065613e-13, -5.260005882430157e-13, 7.982124544217565e-07)",-0.028228381247932345,-0.03260740509919081,0.017212793622834163,0.053796968438596104,0.25840316945087927,0.025842400783164188,"(0.01656064773453564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01656064773453564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01656064773453564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016560703693341408, -3.755862743491601e-08, -2.9350231262389286e-08, 0.0, 0.0, 0.0, -3.755862743491536e-08, 0.016560730230526, -2.0596173742052968e-08, 0.0, 0.0, 0.0, -2.9350231262390292e-08, -2.0596173742048455e-08, 0.01656075765990668)"
1710962965.465187,85679,1710962965,462167978,mocap,crazy08/base_link,-1.2791311431243573,1.2074606345022314,0.8488625441744899,0.009992213102290502,0.0002940321383198189,-0.008682349487652613,0.9999123391726767,"(7.731059027785053e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.731059027785053e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.731059027785053e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.731060644718038e-07, 4.831123738387401e-14, -2.464210431620906e-14, 0.0, 0.0, 0.0, 4.831123738388997e-14, 7.731060560713609e-07, 3.280082694516266e-14, 0.0, 0.0, 0.0, -2.4642104316219724e-14, 3.2800826945157285e-14, 7.731062012602707e-07)",-0.017908452758637505,-0.03697381963234907,0.01883480094609654,-0.5815260983395933,-0.17846041134456697,-0.4847795323697747,"(0.017215659024218732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017215659024218732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017215659024218732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017215706354081362, -3.0004459977223836e-08, -1.7099765518219954e-08, 0.0, 0.0, 0.0, -3.000445997722434e-08, 0.017215701942376725, -1.6625310249299006e-08, 0.0, 0.0, 0.0, -1.7099765518219266e-08, -1.6625310249294493e-08, 0.017215731333540717)"
1710962965.4751954,85680,1710962965,472155571,mocap,crazy08/base_link,-1.279258978011264,1.2070483959935243,0.8491325106535379,0.008542111811004881,0.0017223924849856115,-0.008558516067782618,0.9999254059641816,"(7.84387894516696e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.84387894516696e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.84387894516696e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.843891608439632e-07, -6.343550008124409e-13, -1.174494436305327e-12, 0.0, 0.0, 0.0, -6.343550008124203e-13, 7.843903541663802e-07, -4.815270276805205e-13, 0.0, 0.0, 0.0, -1.1744944363053173e-12, -4.815270276804242e-13, 7.843897612237309e-07)",-0.01491781332485369,-0.0396503666232544,0.023777117718309183,-0.407667483722021,0.09982591343600039,-0.1816866225205765,"(0.017052408624999023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017052408624999023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017052408624999023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0170524519236321, -1.6404837444152557e-08, -3.573549419115812e-08, 0.0, 0.0, 0.0, -1.640483744415286e-08, 0.01705248236129486, -1.1740270581636943e-08, 0.0, 0.0, 0.0, -3.5735494191155736e-08, -1.1740270581639206e-08, 0.01705246711439132)"
1710962965.4858012,85681,1710962965,482537985,mocap,crazy08/base_link,-1.2796732691288548,1.2067010367687814,0.8491416673961079,0.011310295964646968,0.00015458237922426983,-0.007443747554799416,0.9999083177630839,"(7.927292879574196e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.927292879574196e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.927292879574196e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.927294939562265e-07, 7.562087471284299e-14, -1.7718913175911783e-13, 0.0, 0.0, 0.0, 7.56208747129057e-14, 7.927298279445408e-07, 1.808105138417914e-14, 0.0, 0.0, 0.0, -1.771891317591044e-13, 1.8081051384214745e-14, 7.927299019202338e-07)",-0.03008833973666094,-0.0360025668792624,0.009973291162598477,0.15954873514872603,-0.14724223471043638,0.05618848728044698,"(0.01673627614206851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01673627614206851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01673627614206851, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01673630534175958, -2.243933354649936e-09, -3.513029533131417e-08, 0.0, 0.0, 0.0, -2.2439333546539112e-09, 0.01673635429721937, -3.5406555911819845e-09, 0.0, 0.0, 0.0, -3.513029533131517e-08, -3.5406555911859417e-09, 0.01673633437041078)"
1710962965.494945,85682,1710962965,492403984,mocap,crazy08/base_link,-1.279981632988392,1.20634355723182,0.8494017518020872,0.008622921531150839,0.0006111222158882892,-0.007376662414577635,0.9999354262178664,"(7.828057868926767e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.828057868926767e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.828057868926767e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.828060483257358e-07, 7.905759719094724e-14, -2.064316104032395e-13, 0.0, 0.0, 0.0, 7.905759719090752e-14, 7.828062704052975e-07, 1.453534825295423e-14, 0.0, 0.0, 0.0, -2.064316104032397e-13, 1.4535348252884735e-14, 7.82806255337584e-07)",-0.030682582152874904,-0.036036879284602114,0.019462935563416366,-0.24953945943409106,-0.005407371467673755,0.03169292147029389,"(0.016960954925902702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016960954925902702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016960954925902702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01696096597114979, 3.131366178993814e-09, -1.2109334920526224e-08, 0.0, 0.0, 0.0, 3.1313661789932257e-09, 0.016960984272497058, 4.039912948591986e-10, 0.0, 0.0, 0.0, -1.2109334920526807e-08, 4.039912948592648e-10, 0.01696098054534574)"
1710962965.505324,85683,1710962965,502298832,mocap,crazy08/base_link,-1.2802395616096651,1.2059622838838004,0.8494074638710023,0.0062036441556652866,0.0018378866350073175,-0.008642563274439442,0.9999417198376783,"(7.828926010283063e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.828926010283063e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.828926010283063e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.828926798842683e-07, 7.887912787035144e-15, -6.611716599471657e-14, 0.0, 0.0, 0.0, 7.887912787029073e-15, 7.828930579913963e-07, -8.714722336999533e-15, 0.0, 0.0, 0.0, -6.611716599473121e-14, -8.714722336941018e-15, 7.828929999457188e-07)",-0.0279699568310801,-0.037498213962224206,0.00837454017659429,-0.38910657926949854,0.14640681340868852,-0.1359516121277235,"(0.01702454986866903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01702454986866903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01702454986866903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01702455309890292, 1.52205204510475e-09, -1.4405623470669513e-09, 0.0, 0.0, 0.0, 1.5220520451046578e-09, 0.0170245635464238, 7.713286313197675e-10, 0.0, 0.0, 0.0, -1.4405623470666866e-09, 7.713286313223747e-10, 0.017024564226770275)"
1710962965.5152855,85684,1710962965,512069941,mocap,crazy08/base_link,-1.2805656419360485,1.2054956190050592,0.8495847964734056,0.007850920211318342,0.003408999516892328,-0.007085070317307573,0.9999382698710493,"(7.812452901231799e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.812452901231799e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.812452901231799e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.812454691370225e-07, 2.0527434810888112e-13, -2.0757207551830961e-13, 0.0, 0.0, 0.0, 2.0527434810888728e-13, 7.812458859398993e-07, 7.85917371354766e-14, 0.0, 0.0, 0.0, -2.075720755183594e-13, 7.859173713553567e-14, 7.812458936560173e-07)",-0.03109714941691642,-0.043450336669930104,0.014064523554227906,0.03677160872023272,0.24588264372093327,0.12924804903186726,"(0.01709898724552491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01709898724552491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01709898724552491, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017098992304214584, 7.30837164168321e-09, -6.1646765304755775e-09, 0.0, 0.0, 0.0, 7.3083716416847844e-09, 0.017099015683245046, 2.4148019414513044e-09, 0.0, 0.0, 0.0, -6.164676530474889e-09, 2.4148019414522177e-09, 0.017099016292029083)"
